id,title,price,release_date,quantity,description,key_search
190,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE PART.3 JOSEPH JOESTAR & IGGY,"2,100,000",11/2020,5," 5/2020  2.100.000d Super Action Statue JoJo's Bizarre Adventure Part.3 Joseph Joestar & Iggy   Joseph Joestar & Iggy    JoJo's Bizarre Adventure   Medicos Entertainment   Joseph Joestar  15cm , Iggy  3.5cm   11/2020  JoJo's Bizarre Adventure Iggy Super Action Statue JoJo's Bizarre Adventure Part.3 Joseph Joestar action-figure"," 5/2020  2.100.000d Super Action Statue JoJo's Bizarre Adventure Part.3 Joseph Joestar & Iggy   Joseph Joestar & Iggy    JoJo's Bizarre Adventure   Medicos Entertainment   Joseph Joestar  15cm , Iggy  3.5cm   11/2020  JoJo's Bizarre Adventure Iggy Super Action Statue JoJo's Bizarre Adventure Part.3 Joseph Joestar action-figure"
191,MEGAMI DEVICE BULLET KNIGHTS EXECUTIONER 1/1 PLASTIC MODEL,"3,200,000",11/2020,5, 2/2021  3.200.000d  5/2020  1.900.000d Megami Device BULLET KNIGHTS Executioner 1/1 Plastic Model   BULLET KNIGHTS Executioner    Megami Device   1/1   Kotobukiya   15cm    11/2020  BULLET KNIGHTS Executioner Kotobukiya 1/1 Megami Device Plastic Model action-figure, 2/2021  3.200.000d  5/2020  1.900.000d Megami Device BULLET KNIGHTS Executioner 1/1 Plastic Model   BULLET KNIGHTS Executioner    Megami Device   1/1   Kotobukiya   15cm    11/2020  BULLET KNIGHTS Executioner Kotobukiya 1/1 Megami Device Plastic Model action-figure
192,MAKI HENKEI SERIES GEMINI WINGS PRE-PAINTED COMPLETE FIGURE POSABLE FIGURE,"2,480,000",8/2020,5, 5/2020  2.480.000d Maki Henkei  Gemini Wings Pre-painted Complete Figure Posable Figure   Gemini Wings    Maki Henkei    Daikatori Omocha   10cm    8/2020  Action Figure Gemini Wings Maki Henkei Daikatori Omocha action-figure, 5/2020  2.480.000d Maki Henkei  Gemini Wings Pre-painted Complete Figure Posable Figure   Gemini Wings    Maki Henkei    Daikatori Omocha   10cm    8/2020  Action Figure Gemini Wings Maki Henkei Daikatori Omocha action-figure
193,MAKI HENKEI SERIES THUNDERLIGHT PRE-PAINTED COMPLETE POSABLE FIGURE,"1,700,000",8/2020,5, 5/2020  1.700.000d Maki Henkei  Thunderlight Pre-painted Complete Posable Figure   Thunderlight   Maki Henkei   Daikatori Omocha   10cm    8/2020  Action Figure Maki Henkei Daikatori Omocha Thunderlight action-figure, 5/2020  1.700.000d Maki Henkei  Thunderlight Pre-painted Complete Posable Figure   Thunderlight   Maki Henkei   Daikatori Omocha   10cm    8/2020  Action Figure Maki Henkei Daikatori Omocha Thunderlight action-figure
194,PLAMAX MS-06 MASHIN HERO WATARU KUOUMARU PLASTIC MODEL,"1,380,000",10/2020,5, 5/2020  1.380.000d PLAMAX MS-06 Mashin Hero Wataru Kuoumaru Plastic Model   Kuujinmaru     Mashin Hero Wataru   Max Factory   8cm    10/2020  Mashin Hero Wataru Max Factory Kuujinmaru Plastic Model PLAMAX MS-06 Kuoumaru action-figure, 5/2020  1.380.000d PLAMAX MS-06 Mashin Hero Wataru Kuoumaru Plastic Model   Kuujinmaru     Mashin Hero Wataru   Max Factory   8cm    10/2020  Mashin Hero Wataru Max Factory Kuujinmaru Plastic Model PLAMAX MS-06 Kuoumaru action-figure
195,FIGMA THE TABLE MUSEUM -ANNEX- TERRACOTTA ARMY,"2,100,000",5/2021,5, 5/2020  2.100.000d figma The Table Museum -Annex- Terracotta Army   Terracotta Army     FREEing   15cm    5/2021  Annex Terracotta Army The Table Museum figma FREEing action-figure, 5/2020  2.100.000d figma The Table Museum -Annex- Terracotta Army   Terracotta Army     FREEing   15cm    5/2021  Annex Terracotta Army The Table Museum figma FREEing action-figure
196,FIGMA HATSUNE MIKU GT PROJECT RACING MIKU 2020 VER,"2,400,000",12/2020,5, 5/2020  2.400.000d figma Hatsune Miku GT Project Racing Miku 2020 ver   Hatsune Miku    VOCALOID   Good Smile Racing   12.5cm    12/2020  VOCALOID figma Racing Miku 2020 ver Good Smile Racing Hatsune Miku Racing Miku GT Project action-figure, 5/2020  2.400.000d figma Hatsune Miku GT Project Racing Miku 2020 ver   Hatsune Miku    VOCALOID   Good Smile Racing   12.5cm    12/2020  VOCALOID figma Racing Miku 2020 ver Good Smile Racing Hatsune Miku Racing Miku GT Project action-figure
197,MAFEX NO.131 MAFEX GAMBIT (COMIC VER.),"2,850,000",3/2021,5," 5/2020  2.850.000d MAFEX No.131 MAFEX GAMBIT (COMIC Ver.)   GAMBIT    X-Men , Marvel Comics   Medicom Toy   16cm    3/2021  COMIC Ver X-Men MAFEX No.131 Medicom Toy Marvel Comics GAMBIT action-figure"," 5/2020  2.850.000d MAFEX No.131 MAFEX GAMBIT (COMIC Ver.)   GAMBIT    X-Men , Marvel Comics   Medicom Toy   16cm    3/2021  COMIC Ver X-Men MAFEX No.131 Medicom Toy Marvel Comics GAMBIT action-figure"
198,MAFEX NO.130 MAFEX CAPTAIN AMERICA (ENDGAME VER.),"2,580,000",3/2021,5," 5/2020  2.580.000d MAFEX No.130 MAFEX CAPTAIN AMERICA (ENDGAME Ver.)   CAPTAIN AMERICA    Marvel Comics , Avenger    Medicom Toy   16cm    3/2021  CAPTAIN AMERICA Medicom Toy Marvel Comics MAFEX No.130 ENDGAME Ver Avenger action-figure"," 5/2020  2.580.000d MAFEX No.130 MAFEX CAPTAIN AMERICA (ENDGAME Ver.)   CAPTAIN AMERICA    Marvel Comics , Avenger    Medicom Toy   16cm    3/2021  CAPTAIN AMERICA Medicom Toy Marvel Comics MAFEX No.130 ENDGAME Ver Avenger action-figure"
199,1/6 TOA HEAVY INDUSTRIES 4TH PRODUCTION RUN SYNTHETIC HUMAN ACTION FIGURE,"7,200,000",5/2020,5, 1/2021  7.200.000d  5/2020  4.950.000d 1/6 TOA Heavy Industries 4th Production Run Synthetic Human Action Figure     1/6   1000toys   30cm    5/2020  Action Figure OA Heavy Industries 4th 1/6 Production Run Synthetic Human 1000toys action-figure, 1/2021  7.200.000d  5/2020  4.950.000d 1/6 TOA Heavy Industries 4th Production Run Synthetic Human Action Figure     1/6   1000toys   30cm    5/2020  Action Figure OA Heavy Industries 4th 1/6 Production Run Synthetic Human 1000toys action-figure
200,TAKEYA STYLE JIZAI OKIMONO KT-028 NAUSICAA OF THE VALLEY OF THE WIND TORUMEKIAN ARMORED TROOP KUSHANA'S BODYGUARD VER,"2,680,000",27/2021,5, 4/2021  2.680.000d  5/2020  2.620.000d Takeya Style Jizai Okimono KT-028 Nausicaa of the Valley of the Wind Torumekian Armored Troop Kushana's Bodyguard Ver   Nausicaa of the Valley of the Wind     Kaiyodo   14cm   doÌ£t 1 7/2020  PhaÌt haÌnh doÌ£t 2  cuoÌi thaÌng 7/2021  KT-028 Nausicaa of the Valley of the Wind Kaiyodo Kushana's Bodyguard Armored Troop Takeya Style Jizai Okimono Armored action-figure, 4/2021  2.680.000d  5/2020  2.620.000d Takeya Style Jizai Okimono KT-028 Nausicaa of the Valley of the Wind Torumekian Armored Troop Kushana's Bodyguard Ver   Nausicaa of the Valley of the Wind     Kaiyodo   14cm   dọt 1 7/2020  Phát hành dọt 2  cuói tháng 7/2021  KT-028 Nausicaa of the Valley of the Wind Kaiyodo Kushana's Bodyguard Armored Troop Takeya Style Jizai Okimono Armored action-figure
201,FIGURE COMPLEX AMAZING YAMAGUCHI NO.019 MY HERO ACADEMIA ALL MIGHT,"2,580,000",9/2020,5, 5/2020  2.580.000d Figure Complex Amazing Yamaguchi No.019 My Hero Academia All Might   All Might    My Hero Academia (Boku no Hero Academia)   Kaiyodo   19cm    9/2020  Action Figure Boku no Hero Academia Amazing Yamaguchi No.019 All Might Kaiyodo My Hero Academia action-figure, 5/2020  2.580.000d Figure Complex Amazing Yamaguchi No.019 My Hero Academia All Might   All Might    My Hero Academia (Boku no Hero Academia)   Kaiyodo   19cm    9/2020  Action Figure Boku no Hero Academia Amazing Yamaguchi No.019 All Might Kaiyodo My Hero Academia action-figure
202,MEDAROT KBT06-C ARCBEETLE-DASH 1/6 PLASTIC MODEL,"1,650,000",9/2020,5, 5/2020  1.650.000d Medarot KBT06-C Arcbeetle-Dash 1/6 Plastic Model   Arcbeetle-Dash    Medarot   1/6   Kotobukiya   14cm    9/2020  Plastic Model Medarot Arcbeetle-Dash 1/6 KBT06-C Kotobukiya action-figure, 5/2020  1.650.000d Medarot KBT06-C Arcbeetle-Dash 1/6 Plastic Model   Arcbeetle-Dash    Medarot   1/6   Kotobukiya   14cm    9/2020  Plastic Model Medarot Arcbeetle-Dash 1/6 KBT06-C Kotobukiya action-figure
203,FRAME ARMS GIRL MAGATSUKI PLASTIC MODEL,"2,350,000",11/2020,5, 9/2020  2.350.000d  8/2020  2.200.000d  5/2020  2.050.000d Frame Arms Girl Magatsuki Plastic Model   Magatsuki    Frame Arms Girl   Kotobukiya   16.2cm    11/2020  Kotobukiya Magatsuki Frame Arms Girl Plastic Model action-figure, 9/2020  2.350.000d  8/2020  2.200.000d  5/2020  2.050.000d Frame Arms Girl Magatsuki Plastic Model   Magatsuki    Frame Arms Girl   Kotobukiya   16.2cm    11/2020  Kotobukiya Magatsuki Frame Arms Girl Plastic Model action-figure
204,SUPER ACTION STATUE FIST OF THE NORTH STAR KENSHIRO,"1,550,000",12/2020,5, 5/2020  1.550.000d Super Action Statue Fist of the North Star Kenshiro   Kenshiro    Fist of the North Star    Medicos Entertainment   17.5cm    12/2020  Medicos Entertainment Super Action Statue Fist of the North Star Kenshiro action-figure, 5/2020  1.550.000d Super Action Statue Fist of the North Star Kenshiro   Kenshiro    Fist of the North Star    Medicos Entertainment   17.5cm    12/2020  Medicos Entertainment Super Action Statue Fist of the North Star Kenshiro action-figure
205,S.H.FIGUARTS BODY-CHAN DX SET 2 (SOLID BLACK COLOR VER.),"2,200,000",-,5, 1/2021  2.200.000d  4/2020  1.700.000d S.H.Figuarts Body-chan DX SET 2 (Solid black Color Ver.)   Bandai Spirits   13.5cm    9/2020  San pham khong bao gom Body-kun nhu anh minh hoa Solid black Color Ver DX SET 2 S.H.Figuarts Bandai Spirits Body-chan action-figure, 1/2021  2.200.000d  4/2020  1.700.000d S.H.Figuarts Body-chan DX SET 2 (Solid black Color Ver.)   Bandai Spirits   13.5cm    9/2020  San pham khong bao gom Body-kun nhu anh minh hoa Solid black Color Ver DX SET 2 S.H.Figuarts Bandai Spirits Body-chan action-figure
206,S.H. FIGUARTS - BODY-KUN DX SET 2 VER. (SOLID BLACK COLOR VER.),"2,100,000",-,5, 1/2021  2.100.000d  4/2020  1.700.000d S.H. Figuarts - Body-kun DX SET 2  ver. (Solid black Color Ver.)   Bandai Spirits   15cm    9/2020  *San pham khong bao gom Body-chan nhu anh minh hoa Body-kun S.H.Figuarts Bandai Spirits DX SET 2 action-figure, 1/2021  2.100.000d  4/2020  1.700.000d S.H. Figuarts - Body-kun DX SET 2  ver. (Solid black Color Ver.)   Bandai Spirits   15cm    9/2020  *San pham khong bao gom Body-chan nhu anh minh hoa Body-kun S.H.Figuarts Bandai Spirits DX SET 2 action-figure
207,FIGMA NERO CLAUDIUS: RACING VER.,"3,100,000",12/2020,5, 4/2020  3.100.000d figma Nero Claudius Racing ver.         Good Smile Racing   13.5cm    12/2020  figma Good Smile Racing GOODSMILE RACING & TYPE-MOON RACING Racing ver Nero Claudius action-figure, 4/2020  3.100.000d figma Nero Claudius Racing ver.         Good Smile Racing   13.5cm    12/2020  figma Good Smile Racing GOODSMILE RACING & TYPE-MOON RACING Racing ver Nero Claudius action-figure
208,FINAL FANTASY VII REMAKE PLAY ARTS KAI RUDE,"3,980,000",1/2021,5," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Rude   Rude    Final Fantasy , Final Fantasy VII Remake   Square Enix   27.8cm    1/2021  Rude Final Fantasy Final Fantasy VII Remake Square Enix action-figure"," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Rude   Rude    Final Fantasy , Final Fantasy VII Remake   Square Enix   27.8cm    1/2021  Rude Final Fantasy Final Fantasy VII Remake Square Enix action-figure"
209,FINAL FANTASY VII REMAKE PLAY ARTS KAI RENO,"3,980,000",12/2020,5," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Reno   Reno    Final Fantasy , Final Fantasy VII Remake   Square Enix   27.6cm    12/2020  Square Enix Final Fantasy Reno Final Fantasy VII Remake action-figure"," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Reno   Reno    Final Fantasy , Final Fantasy VII Remake   Square Enix   27.6cm    12/2020  Square Enix Final Fantasy Reno Final Fantasy VII Remake action-figure"
210,FINAL FANTASY VII REMAKE PLAY ARTS KAI SEPHIROTH,"3,980,000",2/2021,5," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Sephiroth   Sephiroth    Final Fantasy , Final Fantasy VII Remake   Square Enix   28.3cm    2/2021  Final Fantasy VII Remake Final Fantasy Square Enix Sephiroth action-figure"," 4/2020  3.980.000d Final Fantasy VII Remake PLAY ARTS Kai Sephiroth   Sephiroth    Final Fantasy , Final Fantasy VII Remake   Square Enix   28.3cm    2/2021  Final Fantasy VII Remake Final Fantasy Square Enix Sephiroth action-figure"
211,VALKYRIA CHRONICLES SELVARIA BLES 1/6 SEAMLESS ACTION FIGURE,"7,650,000",8/2020,5, 4/2020  7.650.000d Valkyria Chronicles Selvaria Bles 1/6 Seamless Action Figure   Selvaria Bles    Valkyria Chronicles   1/6   TOYSEIIKI   27.5cm    8/2020  Selvaria Bles Action Figure 1/6 Valkyria Chronicles TOYSEIIKI action-figure, 4/2020  7.650.000d Valkyria Chronicles Selvaria Bles 1/6 Seamless Action Figure   Selvaria Bles    Valkyria Chronicles   1/6   TOYSEIIKI   27.5cm    8/2020  Selvaria Bles Action Figure 1/6 Valkyria Chronicles TOYSEIIKI action-figure
212,CHITOCERIUM VI-CARBONIA LONSDALEITE 1/1 PLASTIC MODEL,"2,100,000",12/2020,5, 4/2020  2.100.000d chitocerium VI-carbonia lonsdaleite 1/1 Plastic Model   1/1   Good Smile Company   15.5cm    12/2020  Action Figure chitocerium Plastic Model 1/1 Good Smile Company VI-carbonia lonsdaleite action-figure, 4/2020  2.100.000d chitocerium VI-carbonia lonsdaleite 1/1 Plastic Model   1/1   Good Smile Company   15.5cm    12/2020  Action Figure chitocerium Plastic Model 1/1 Good Smile Company VI-carbonia lonsdaleite action-figure
213,FIGMA SEKIRO: SHADOWS DIE TWICE SEKIRO DX EDITION,"4,450,000",1/2021,5, 1/2021  4.450.000d  4/2020  3.520.000d figma SEKIRO SHADOWS DIE TWICE Sekiro DX Edition   Wolf    SEKIRO   Max Factory   15.5cm   1/2021  DX Edition figma SHADOWS DIE TWICE SEKIRO Max Factory action-figure, 1/2021  4.450.000d  4/2020  3.520.000d figma SEKIRO SHADOWS DIE TWICE Sekiro DX Edition   Wolf    SEKIRO   Max Factory   15.5cm   1/2021  DX Edition figma SHADOWS DIE TWICE SEKIRO Max Factory action-figure
214,FIGMA GHOST IN THE SHELL STAND ALONE COMPLEX BATOU S.A.C.VER.,"2,520,000",2020,5,Figma Max Factory Batou Ghost in the Shell Ghost in the Shell STAND ALONE COMPLEX action-figure,Figma Max Factory Batou Ghost in the Shell Ghost in the Shell STAND ALONE COMPLEX action-figure
215,FINAL FANTASY VII REMAKE PLAY ARTS KAI BARRET WALLACE VERSION 2,"3,980,000",2020,5,Square Enix Barret Wallace Final Fantasy Play Arts Kai Final Fantasy VII Remake action-figure,Square Enix Barret Wallace Final Fantasy Play Arts Kai Final Fantasy VII Remake action-figure
216,FINAL FANTASY VII REMAKE PLAY ARTS KAI TIFA LOCKHART,"7,500,000",2020,5,Final Fantasy Tifa Lockhart Final Fantasy VII Remake Play Arts Kai Square Enix action-figure,Final Fantasy Tifa Lockhart Final Fantasy VII Remake Play Arts Kai Square Enix action-figure
217,FINAL FANTASY VII REMAKE PLAY ARTS KAI AERITH GAINSBOROUGH,"3,980,000",2020,5,Play Arts Kai Final Fantasy VII Remake Aerith Gainsborough Final Fantasy Square Enix action-figure,Play Arts Kai Final Fantasy VII Remake Aerith Gainsborough Final Fantasy Square Enix action-figure
218,FINAL FANTASY VII REMAKE PLAY ARTS KAI CLOUD STRIFE VERSION 2,"3,980,000",2020,5,Square Enix Cloud Strife Final Fantasy Final Fantasy VII Remake Play Arts Kai action-figure,Square Enix Cloud Strife Final Fantasy Final Fantasy VII Remake Play Arts Kai action-figure
219,AMAZING YAMAGUCHI NO.002 SPIDER-MAN,"1,820,000",2020,5,Marvel Spider-Man Peter Parker Kaiyodo Marvel Comics action-figure,Marvel Spider-Man Peter Parker Kaiyodo Marvel Comics action-figure
220,S.H.FIGUARTS THE MANDALORIAN (BESKER METAL ARMOR VERSION) (STAR WARS: THE MANDALORIAN),"2,050,000",2020,5,BANDAI SPIRITS Star Wars S.H.Figuarts Mandalorian The Mandalorian Metal Armor action-figure,BANDAI SPIRITS Star Wars S.H.Figuarts Mandalorian The Mandalorian Metal Armor action-figure
221,FIGMA MY HERO ACADEMIA EIJIRO KIRISHIMA,"2,300,000",2020,5,Boku no Hero Academia Max Factory Red Riot Eijiro Kirishima figma My Hero Academia action-figure,Boku no Hero Academia Max Factory Red Riot Eijiro Kirishima figma My Hero Academia action-figure
222,FIGMA KABUKI -YOSHITSUNE SENBON ZAKURA- KITSUNE TADANOBU,"4,200,000",2020,5,Senbon Zakura Kabuki Kitsune Tadanobu figma FREEing action-figure,Senbon Zakura Kabuki Kitsune Tadanobu figma FREEing action-figure
223,FIGMA CALL OF DUTY: BLACK OPS 4 RUIN,"2,900,000",2020,5,Good Smile Company BLACK OPS 4 Figma CALL OF DUTY Ruin action-figure,Good Smile Company BLACK OPS 4 Figma CALL OF DUTY Ruin action-figure
224,FIGMA FATE/GRAND ORDER -ABSOLUTE DEMONIC BATTLEFRONT: BABYLONIA- MERLIN,"2,780,000",2020,5,"Merlin ""Fate"" Series Figma Caster Max Factory action-figure","Merlin ""Fate""  Figma Caster Max Factory action-figure"
225,"1/6 PURE NEEMO CHARACTER SERIES 124 MOVIE ""SAEKANO: HOW TO RAISE A BORING GIRLFRIEND FINE"" MEGUMI KATO COMPLETE DOLL","5,380,000",2020,5,azone international Saenai Heroine no Sodatekata Megumi Kato Saekano: How to Raise a Boring Girlfriend Fine 1/6 Doll action-figure,azone international Saenai Heroine no Sodatekata Megumi Kato Saekano How to Raise a Boring Girlfriend Fine 1/6 Doll action-figure
226,FIGMA FEMALE BODY (EMILY) WITH HOODIE OUTFIT,"1,920,000",2020,5,Figma Emily Max Factory Hoodie action-figure,Figma Emily Max Factory Hoodie action-figure
227,FIGMA PUELLA MAGI MADOKA MAGICA SIDE STORY MAGIA RECORD IROHA TAMAKI,"2,550,000",2020,5,Puella Magi Madoka Magica Side Story Magia Record Max Factory Iroha Tamaki figma action-figure,Puella Magi Madoka Magica Side Story Magia Record Max Factory Iroha Tamaki figma action-figure
228,RIOBOT MEGA MAN X FALCON ARMOR VER.EIICHI SIMIZU ACTION FIGURE,"5,480,000",,5,Mega Man X (Rock Man X)  Sentinel Falcon Armor EIICHI SIMIZU Mega Man X action-figure,Mega Man X (Rock Man X)  Sentinel Falcon Armor EIICHI SIMIZU Mega Man X action-figure
229,KINGDOM HEARTS III BRING ARTS VENTUS,"2,500,000",2020,5,Kingdom Hearts III Ven Kkingdom Hearts Ventus Square Enix action-figure,Kingdom Hearts III Ven Kkingdom Hearts Ventus Square Enix action-figure
230,FIGMA MY HERO ACADEMIA SHOTO TODOROKI,"2,280,000",2020,5,Shoto Todoroki Max Factory My Hero Academia Figma action-figure,Shoto Todoroki Max Factory My Hero Academia Figma action-figure
231,DESKTOP ARMY ALICE GEAR AEGIS SYLPHY II (GANESHA EQUIPMENT) POSABLE FIGURE,"2,000,000",2020,5,Alice Gear Aegis MegaHouse Sylphy II Action Figure action-figure,Alice Gear Aegis MegaHouse Sylphy II Action Figure action-figure
232,1/12 ASSAULT LILY SERIES 020 ASSAULT LILY YUYU SHIRAI VERSION 2.5 COMPLETE DOLL,"4,200,000",2020,5,Yuyu Shirai 1/12 Assault Lily Assault Lily Series action-figure,Yuyu Shirai 1/12 Assault Lily Assault Lily  action-figure
233,FINAL FANTASY VII: ADVENT CHILDREN - RED XIII - PLAY ARTS KAI,"15,500,000",2020,5,Final Fantasy VII: Advent Children Red XIII Square Enix action-figure,Final Fantasy VII Advent Children Red XIII Square Enix action-figure
234,FINAL FANTASY VII: ADVENT CHILDREN - YUFFIE KISARAGI - PLAY ARTS KAI,"14,200,000",2020,5,Yuffie Kisaragi Final Fantasy VII: Advent Children Square Enix action-figure,Yuffie Kisaragi Final Fantasy VII Advent Children Square Enix action-figure
235,FIGMA GOODSMILE RACING & TYPE-MOON RACING ALTRIA PENDRAGON RACING VER.,"2,680,000",2020,5,Saber Alter GOODSMILE RACING Saber Altria Pendragon Saber Lily action-figure,Saber Alter GOODSMILE RACING Saber Altria Pendragon Saber Lily action-figure
236,"FIGMA FATE/APOCRYPHA SABER OF ""RED"" CASUAL VER.","2,250,000",2020,5,"Saber of ""Red"" Casual ver. Fate/Apocrypha Max Factory action-figure","Saber of ""Red"" Casual ver. Fate/Apocrypha Max Factory action-figure"
237,FIGMA TABLE MUSEUM -ANNEX- MOAI,"1,680,000",2020,5,Moai Annex Table Museum FREEing action-figure,Moai Annex Table Museum FREEing action-figure
238,PLAMAX MF-46 MINIMUM FACTORY MACROSS DELTA MIRAGE FARINA JENIUS 1/20 PLASTIC MODEL,"1,180,000",2020,5,1/20 Mirage Farina Jenius Max Factory Macross Delta action-figure,1/20 Mirage Farina Jenius Max Factory Macross Delta action-figure
239,[FIRST PRESS LIMITED VERSION] S.H.FIGUARTS SPIDER-MAN ADVANCE SUIT (MARVEL'S SPIDER-MAN),"2,200,000",2020,5,Bandai Spirits Spider-Man action-figure,Bandai Spirits Spider-Man action-figure
240,ROBOT SPIRITS SIDE EVA EVANGELION UNIT 00 UNIT-00 KAI -REBUILD OF EVANGELION- EVANGELION: 2.0 YOU CAN NOT ADVANCE,"1,700,000",2020,5,Bandai Spirits Evangelion action-figure,Bandai Spirits Evangelion action-figure
241,ROBOT SPIRITS SIDE EVA EVANGELION UNIT 01 - EVANGELION: 2.0 YOU CAN NOT ADVANCE,"1,700,000",2020,5,Evangelion Bandai Spirits action-figure,Evangelion Bandai Spirits action-figure
242,FIGMA STYLES FEMALE BODY (EMILY) WITH YUKATA,"1,680,000",2020,5,Female Body Emily Yukata Outfit Max Factory action-figure,Female Body Emily Yukata Outfit Max Factory action-figure
243,FIGMA STYLES MALE BODY (RYO) WITH YUKATA OUTFIT,"1,680,000",2020,5,Ryo Male Body Yukata Outfit Max Factory action-figure,Ryo Male Body Yukata Outfit Max Factory action-figure
244,FIGMA SPACE INVADERS SPACE INVADERS MONSTER,"2,550,000",2020,5,MONSTER FREEing Space Invaders action-figure,MONSTER FREEing Space Invaders action-figure
245,FIGMA PERSONA 5 THE ANIMATION CROW,"2,220,000",2020,5,Crow Max Factory PERSONA 5 the Animation action-figure,Crow Max Factory PERSONA 5 the Animation action-figure
246,VARIABLE ACTION HEROES - ONE PIECE NICO ROBIN ACTION FIGURE,"6,250,000",2020,5,Nico Robin Megahouse ONE PIECE Variable Action Heroes Action Figure action-figure,Nico Robin Megahouse ONE PIECE Variable Action Heroes Action Figure action-figure
247,MEGA MAN X ZERO 1/12 PLASTIC MODEL,"2,200,000",2020,5,Kotobukiya 1/12 Mega Man X Zero action-figure,Kotobukiya 1/12 Mega Man X Zero action-figure
248,DRAGON QUEST V: TENKUU NO HANAYOME BRING ARTS PROTAGONIST,"2,200,000",2020,5,Protagonist Dragon Quest Square Enix action-figure,Protagonist Dragon Quest Square Enix action-figure
249,DESKTOP SINGER HATSUNE MIKU SERIES 3PACK BOX,"2,200,000",2020,5,Hatsune Miku MegaHouse Megurine Luka VOCALOID Kagamine Rin action-figure,Hatsune Miku MegaHouse Megurine Luka VOCALOID Kagamine Rin action-figure
250,"S.H.FIGUARTS BROLY -SUPER- ""DRAGON BALL SUPER BROLY""","2,250,000",2020,5,Dragon Ball Broly Bandai Spirits action-figure,Dragon Ball Broly Bandai Spirits action-figure
251,FIGMA DORORO HYAKKIMARU,"2,680,000",2020,5,Max Factory Hyakkimaru Dororo action-figure,Max Factory Hyakkimaru Dororo action-figure
252,PARFOM R! SENRAN KAGURA PEACH BEACH SPLASH ASUKA POSABLE FIGURE,"2,120,000",2020,5,Senran Kagura Asuka Phat Company action-figure,Senran Kagura Asuka Phat Company action-figure
253,FIGMA FATE/GRAND ORDER -ABSOLUTE DEMONIC BATTLEFRONT: BABYLONIA- GILGAMESH,"2,900,000",2020,5,Gilgamesh Max Factory Fate/Grand Order action-figure,Gilgamesh Max Factory Fate/Grand Order action-figure
254,PHANTASY STAR ONLINE 2 ES GENE (STELLATEARS VER.) PLASTIC MODEL,"2,250,000",2020,5,Phantasy Star Online 2 es Kotobukiya Gene STELLATEARS Ver. action-figure,Phantasy Star Online 2 es Kotobukiya Gene STELLATEARS Ver. action-figure
255,FIGMA THE RISING OF THE SHIELD HERO RAPHTALIA,"2,900,000",2020,5,Raphtalia The Rising of the Shield Hero Max Factory action-figure,Raphtalia The Rising of the Shield Hero Max Factory action-figure
256,FIGMA YU-GI-OH! DUEL MONSTERS DARK MAGICIAN GIRL,"2,980,000",2020,5,Yu-Gi-Oh! Duel Monsters Dark Magician Girl Max Factory action-figure,Yu-Gi-Oh! Duel Monsters Dark Magician Girl Max Factory action-figure
257,FIGMA FATE/APOCRYPHA JEANNE D'ARC CASUAL VER.,"2,600,000",2020,5,Casual ver. Jeanne d'Arc Fate/Apocrypha Max Factory action-figure,Casual ver. Jeanne d'Arc Fate/Apocrypha Max Factory action-figure
258,MEGAMI DEVICE X ALICE GEAR AEGIS AIKA AIKAWA PLASTIC MODEL,"2,300,000",2020,5,Kotobukiya Alice Gear Aegi Aika Aikawa action-figure,Kotobukiya Alice Gear Aegi Aika Aikawa action-figure
259,S.H. FIGUARTS IRON MAN MARK 50 (AVENGERS: INFINITY WAR),"1,720,000",2020,5,Iron Man Avengers: Infinity War Bandai Spirits action-figure,Iron Man Avengers Infinity War Bandai Spirits action-figure
260,FIGMA STYLES BIKINI ARMOR,"1,780,000",2020,5,Bikini Armor Max Factory action-figure,Bikini Armor Max Factory action-figure
261,PARFOM R! SENRAN KAGURA PEACH BEACH SPLASH YUMI POSABLE FIGURE,"2,100,000",2020,5,Yumi Phat Company Senran Kagura action-figure,Yumi Phat Company Senran Kagura action-figure
262,FIGMA LITTLEARMORY RIN SHIRANE,"2,580,000",2020,5,Tomytec Rin Shirane LittleArmory action-figure,Tomytec Rin Shirane LittleArmory action-figure
263,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE PART.3 MAGICIAN'S RED,"2,200,000",2020,5,JoJo's Bizarre Adventure Magician's Red Medicos Entertainment action-figure,JoJo's Bizarre Adventure Magician's Red Medicos Entertainment action-figure
264,SUPER ACTION STATUE JOJO'S BIZARRE ADVENTURE PART.3 MOHAMMED AVDOL,"2,200,000",2020,5,Medicos Entertainment Mohammed Avdol JoJo's Bizarre Adventure action-figure,Medicos Entertainment Mohammed Avdol JoJo's Bizarre Adventure action-figure
265,GANTZ:O REIKA 1/6 SEAMLESS ACTION FIGURE,"7,480,000",2020,5,1/6 GANTZ:O Reika TOYSEIIKI action-figure,1/6 GANTZO Reika TOYSEIIKI action-figure
