id,title,price,release_date,quantity,description,key_search,idPublisher
3048,ASTEROID SERIES HOUKAI 3RD KIANA KASLANA KIKIA TENSHI,1950000,2/2021,5," Giá cập nhật tháng 1/2021 : 1.950.000đ, Asteroid Series Houkai 3rd Kiana Kaslana Kikia Tenshi, Nhân vật : Kiana Kaslana, Series :  Houkai 3rd, Hãng sản xuất : MiHoYo, Kích thước : 8.8cm , Phát hành : 2/2021, Kikia Tenshi Asteroid Kiana Kaslana Houkai 3rd MiHoYo ","  1/2021  1.950.000d, Asteroid  Houkai 3rd Kiana Kaslana Kikia Tenshi,   Kiana Kaslana,    Houkai 3rd,   MiHoYo,   8.8cm ,   2/2021, Kikia Tenshi Asteroid Kiana Kaslana Houkai 3rd MiHoYo ",51
3049,NENDOROID JUJUTSU KAISEN NOBARA KUGISAKI,1950000,7/2021,5," Giá cập nhật tháng 4/2021 : 1.950.000đ, Giá cập nhật tháng 1/2021 : 1.580.000đ, Nendoroid Jujutsu Kaisen Nobara Kugisaki, Nhân vật : Nobara Kugisaki, Series :  Jujutsu Kaisen, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, Jujutsu Kaisen Nobara Kugisaki Nendoroid Good Smile Company ","  4/2021  1.950.000d,  1/2021  1.580.000d, Nendoroid Jujutsu Kaisen Nobara Kugisaki,   Nobara Kugisaki,    Jujutsu Kaisen,   Good Smile Company,   10cm ,   7/2021, Jujutsu Kaisen Nobara Kugisaki Nendoroid Good Smile Company ",3
3050,NENDOROID LEAGUE OF LEGENDS JINX,1920000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.920.000đ, Nendoroid League of Legends Jinx, Nhân vật : Jinx, Series : League of Legends, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, Jinx League of Legends Good Smile Company Nendoroid ","  12/2020  1.920.000d, Nendoroid League of Legends Jinx,   Jinx,   League of Legends,   Good Smile Company,   10cm ,   8/2021, Jinx League of Legends Good Smile Company Nendoroid ",3
3051,NENDOROID LOVE & PRODUCER -EVOL X LOVE- QI BAI: GRAND OCCULTIST VER,1800000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.800.000đ, Nendoroid Love & Producer -EVOL x LOVE- Qi Bai: Grand Occultist Ver, Nhân vật : Gavin (Bai Qi), Series : Love & Producer -EVOL x LOVE-, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 8/2021, Love & Producer -EVOL x LOVE- Bai Qi Good Smile Arts Shanghai Gavin Grand Occultist Nendoroid ","  12/2020  1.800.000d, Nendoroid Love & Producer -EVOL x LOVE- Qi Bai Grand Occultist Ver,   Gavin (Bai Qi),   Love & Producer -EVOL x LOVE-,   Good Smile Arts Shanghai,   10cm ,   8/2021, Love & Producer -EVOL x LOVE- Bai Qi Good Smile Arts Shanghai Gavin Grand Occultist Nendoroid ",40
3052,NENDOROID NIER REPLICANT VER. 1.22474487139... NIER,1950000,5/2021,5," Giá cập nhật tháng 12/2020 : 1.950.000đ, Nendoroid NieR Replicant ver. 1.22474487139... NieR, Nhân vật : NieR, Series :  NieR, Hãng sản xuất : Square Enix, Kích thước : 10cm , Phát hành : 5/2021, Nendoroid Square Enix NieR 1.22474487139 NieR Replicant ","  12/2020  1.950.000d, Nendoroid NieR Replicant ver. 1.22474487139... NieR,   NieR,    NieR,   Square Enix,   10cm ,   5/2021, Nendoroid Square Enix NieR 1.22474487139 NieR Replicant ",2
3053,NENDOROID THE QUINTESSENTIAL QUINTUPLETS ITSUKI NAKANO,1500000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.500.000đ, Nendoroid The Quintessential Quintuplets Itsuki Nakano, Nhân vật : Itsuki Nakano, Series :  The Quintessential Quintuplets, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, Nendoroid Good Smile Company Itsuki Nakano The Quintessential Quintuplets ","  12/2020  1.500.000d, Nendoroid The Quintessential Quintuplets Itsuki Nakano,   Itsuki Nakano,    The Quintessential Quintuplets,   Good Smile Company,   10cm ,   8/2021, Nendoroid Good Smile Company Itsuki Nakano The Quintessential Quintuplets ",3
3054,NENDOROID FATE/GRAND ORDER BERSERKER/MYSTERIOUS HEROINE X [ALTER],1780000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.780.000đ, Nendoroid Fate/Grand Order Berserker/Mysterious Heroine X [Alter], Nhân vật : Mysterious Heroine X(Assassin/Berserker/Mysterious Heroine XX), Series :  Fate/Grand Order, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, Mysterious Heroine X Assassin Mysterious Heroine XX Nendoroid Alter Good Smile Company Fate Fate/Grand Order Berserker ","  12/2020  1.780.000d, Nendoroid Fate/Grand Order Berserker/Mysterious Heroine X [Alter],   Mysterious Heroine X(Assassin/Berserker/Mysterious Heroine XX),    Fate/Grand Order,   Good Smile Company,   10cm ,   8/2021, Mysterious Heroine X Assassin Mysterious Heroine XX Nendoroid Alter Good Smile Company Fate Fate/Grand Order Berserker ",3
3055,NENDOROID IS THE ORDER A RABBIT?? SYARO,Lin h,7/2021,5," Giá cập nhật tháng 12/2020 : , Nendoroid Is the order a rabbit?? Syaro, Nhân vật : Syaro Kirima(Syaro/Thief Lapin), Series :  Is the order a rabbit? (Gochuumon wa Usagi desu ka?), Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, Syaro Kirima Syaro Good Smile Company Gochuumon wa Usagi desu ka? Is the order a rabbit?? Nendoroid Thief Lapin ","  12/2020  , Nendoroid Is the order a rabbit?? Syaro,   Syaro Kirima(Syaro/Thief Lapin),    Is the order a rabbit? (Gochuumon wa Usagi desu ka?),   Good Smile Company,   10cm ,   7/2021, Syaro Kirima Syaro Good Smile Company Gochuumon wa Usagi desu ka? Is the order a rabbit?? Nendoroid Thief Lapin ",3
3056,NENDOROID DEMON SLAYER: KIMETSU NO YAIBA INOSUKE HASHIBIRA,1700000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.700.000đ, Nendoroid Demon Slayer: Kimetsu no Yaiba Inosuke Hashibira, Nhân vật : Inosuke Hashibira, Series :  Demon Slayer: Kimetsu no Yaiba, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Kimetsu no Yaiba Demon Slayer: Kimetsu no Yaiba Good Smile Company Demon Slayer Nendoroid Inosuke Hashibira ","  12/2020  1.700.000d, Nendoroid Demon Slayer Kimetsu no Yaiba Inosuke Hashibira,   Inosuke Hashibira,    Demon Slayer Kimetsu no Yaiba,   Good Smile Company,   10cm ,   6/2021, Kimetsu no Yaiba Demon Slayer Kimetsu no Yaiba Good Smile Company Demon Slayer Nendoroid Inosuke Hashibira ",3
3057,NENDOROID DEMON SLAYER: KIMETSU NO YAIBA KYOJURO RENGOKU,1800000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.800.000đ, Nendoroid Demon Slayer: Kimetsu no Yaiba Kyojuro Rengoku, Nhân vật : Kyojuro Rengoku(Flame Pillar), Series :  Demon Slayer: Kimetsu no Yaiba, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, Kimetsu no Yaiba Demon Slayer Demon Slayer: Kimetsu no Yaiba Good Smile Company Nendoroid Flame Pillar Kyojuro Rengoku ","  12/2020  1.800.000d, Nendoroid Demon Slayer Kimetsu no Yaiba Kyojuro Rengoku,   Kyojuro Rengoku(Flame Pillar),    Demon Slayer Kimetsu no Yaiba,   Good Smile Company,   10cm ,   8/2021, Kimetsu no Yaiba Demon Slayer Demon Slayer Kimetsu no Yaiba Good Smile Company Nendoroid Flame Pillar Kyojuro Rengoku ",3
3058,IS THE ORDER A RABBIT? BLOOM MINI FIGURE CHIYA,950000,6/2021,5," Giá cập nhật tháng 12/2020 : 950.000đ, Is the order a rabbit? BLOOM Mini Figure Chiya, Nhân vật : Chiya Ujimatsu(Chiya), Series :  Is the order a rabbit? (Gochuumon wa Usagi desu ka?), Hãng sản xuất : PM Office A , Plum, Kích thước : 6.5cm , Phát hành : 6/2021, PM Office A Is the order a rabbit? Chiya Ujimatsu Chiya Gochuumon wa Usagi desu ka? Mini Figure Plum BLOOM ","  12/2020  950.000d, Is the order a rabbit? BLOOM Mini Figure Chiya,   Chiya Ujimatsu(Chiya),    Is the order a rabbit? (Gochuumon wa Usagi desu ka?),   PM Office A , Plum,   6.5cm ,   6/2021, PM Office A Is the order a rabbit? Chiya Ujimatsu Chiya Gochuumon wa Usagi desu ka? Mini Figure Plum BLOOM ",85
3059,IS THE ORDER A RABBIT? BLOOM MINI FIGURE SYARO,950000,6/2021,5," Giá cập nhật tháng 12/2020 : 950.000đ, Is the order a rabbit? BLOOM Mini Figure Syaro, Nhân vật : Syaro Kirima(Syaro/Thief Lapin), Series :  Is the order a rabbit? (Gochuumon wa Usagi desu ka?), Hãng sản xuất : PM Office A , Plum, Kích thước : 6.5cm , Phát hành : 6/2021, Syaro Kirima PM Office A Is the order a rabbit? Thief Lapin Gochuumon wa Usagi desu ka? Plum Syaro Mini Figure BLOOM ","  12/2020  950.000d, Is the order a rabbit? BLOOM Mini Figure Syaro,   Syaro Kirima(Syaro/Thief Lapin),    Is the order a rabbit? (Gochuumon wa Usagi desu ka?),   PM Office A , Plum,   6.5cm ,   6/2021, Syaro Kirima PM Office A Is the order a rabbit? Thief Lapin Gochuumon wa Usagi desu ka? Plum Syaro Mini Figure BLOOM ",85
3060,NENDOROID DOLL CHUANSHUZIJIUZHINAN SHEN QINGQIU,2180000,9/2021,5," Giá cập nhật tháng 12/2020 : 2.180.000đ, Nendoroid Doll ChuanShuZiJiuZhiNan Shen Qingqiu, Nhân vật : Shen Qingqiu, Series : Scumbag System (Chuan Shu Zijiu Zhinan), Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 14cm , Phát hành : 9/2021, Shen Qingqiu Nendoroid Doll Good Smile Arts Shanghai Nendoroid Chuan Shu Zijiu Zhinan ","  12/2020  2.180.000d, Nendoroid Doll ChuanShuZiJiuZhiNan Shen Qingqiu,   Shen Qingqiu,   Scumbag System (Chuan Shu Zijiu Zhinan),   Good Smile Arts Shanghai,   14cm ,   9/2021, Shen Qingqiu Nendoroid Doll Good Smile Arts Shanghai Nendoroid Chuan Shu Zijiu Zhinan ",40
3061,NENDOROID DOLL CHUANSHUZIJIUZHINAN LUO BINGHE,2180000,9/2021,5," Giá cập nhật tháng 12/2020 : 2.180.000đ, Nendoroid Doll ChuanShuZiJiuZhiNan Luo Binghe, Nhân vật : Luo Binghe, Series : Scumbag System (Chuan Shu Zijiu Zhinan), Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 14cm , Phát hành : 9/2021, Nendoroid Doll Good Smile Arts Shanghai Scumbag System Luo Binghe Chuan Shu Zijiu Zhinan Nendoroid ","  12/2020  2.180.000d, Nendoroid Doll ChuanShuZiJiuZhiNan Luo Binghe,   Luo Binghe,   Scumbag System (Chuan Shu Zijiu Zhinan),   Good Smile Arts Shanghai,   14cm ,   9/2021, Nendoroid Doll Good Smile Arts Shanghai Scumbag System Luo Binghe Chuan Shu Zijiu Zhinan Nendoroid ",40
3062,NENDOROID INUYASHA KAGOME HIGURASHI,1600000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.600.000đ, Nendoroid InuYasha Kagome Higurashi, Nhân vật : Kagome Higurashi, Series :  InuYasha, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, Nendoroid Good Smile Company Kagome Higurashi InuYasha ","  12/2020  1.600.000d, Nendoroid InuYasha Kagome Higurashi,   Kagome Higurashi,    InuYasha,   Good Smile Company,   10cm ,   7/2021, Nendoroid Good Smile Company Kagome Higurashi InuYasha ",3
3063,NENDOROID INUYASHA KIKYO,1600000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.600.000đ, Nendoroid InuYasha Kikyo, Nhân vật : Kikyo, Series :  InuYasha, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, Kikyo Good Smile Company InuYasha Nendoroid ","  12/2020  1.600.000d, Nendoroid InuYasha Kikyo,   Kikyo,    InuYasha,   Good Smile Company,   10cm ,   7/2021, Kikyo Good Smile Company InuYasha Nendoroid ",3
3064,NENDOROID HATSUNE MIKU: SYMPHONY 5TH ANNIVERSARY VER,2950000,8/2021,5," Giá cập nhật tháng 12/2020 : 2.950.000đ, Nendoroid Hatsune Miku: Symphony 5th Anniversary Ver, Nhân vật : Hatsune Miku, Series :  VOCALOID, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 8/2021, VOCALOID Good Smile Company Hatsune Miku Nendoroid Symphony 5th Anniversary ","  12/2020  2.950.000d, Nendoroid Hatsune Miku Symphony 5th Anniversary Ver,   Hatsune Miku,    VOCALOID,   Good Smile Company,   10cm ,   8/2021, VOCALOID Good Smile Company Hatsune Miku Nendoroid Symphony 5th Anniversary ",3
3065,NENDOROID PLAYSET #09 CAFE A SET,1550000,12/2021,5," Giá cập nhật tháng 12/2020 : 1.550.000đ, Nendoroid Playset #09 Cafe A Set, Hãng sản xuất : Phat Company, Kích thước : 16cm , Phát hành : 12/2021, Cafe A Playset #09 Nendoroid Phat Company ","  12/2020  1.550.000d, Nendoroid Playset #09 Cafe A Set,   Phat Company,   16cm ,   12/2021, Cafe A Playset #09 Nendoroid Phat Company ",48
3066,NENDOROID PLAYSET #09 CAFE B SET,1550000,12/2021,5," Giá cập nhật tháng 12/2020 : 1.550.000đ, Nendoroid Playset #09 Cafe B Set, Hãng sản xuất : Phat Company, Kích thước : 16cm , Phát hành : 12/2021, Cafe B Set Phat Company Nendoroid Playset #09 ","  12/2020  1.550.000d, Nendoroid Playset #09 Cafe B Set,   Phat Company,   16cm ,   12/2021, Cafe B Set Phat Company Nendoroid Playset #09 ",48
3067,"NENDOROID TV ANIME ""GOLDEN KAMUY"" HYAKUNOSUKE OGATA",1650000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.650.000đ, Nendoroid TV Anime ""Golden Kamuy"" Hyakunosuke Ogata, Nhân vật : Hyakunosuke Ogata, Series : Golden Kamuy, Hãng sản xuất : Good Smile Company , Kích thước : 10cm , Phát hành : 6/2021, Nendoroid Hyakunosuke Ogata Good Smile Company Nendoroid TV Golden Kamuy ","  12/2020  1.650.000d, Nendoroid TV Anime ""Golden Kamuy"" Hyakunosuke Ogata,   Hyakunosuke Ogata,   Golden Kamuy,   Good Smile Company ,   10cm ,   6/2021, Nendoroid Hyakunosuke Ogata Good Smile Company Nendoroid TV Golden Kamuy ",145
3068,MINICRAFT SERIES DEFORMED POSABLE FIGURE GIRLS' FRONTLINE REBEL SQUAD M4A1,1520000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.520.000đ, MINICRAFT Series Deformed Posable Figure Girls' Frontline Rebel Squad M4A1, Nhân vật : M4A1, Series :  Girls' Frontline, Hãng sản xuất : Hobby Max, Kích thước : 10.5cm , Phát hành : 6/2021, M4A1 Rebel Squad Deformed Posable Figure MINICRAFT Hobby Max Girls' Frontline ","  12/2020  1.520.000d, MINICRAFT  Deformed Posable Figure Girls' Frontline Rebel Squad M4A1,   M4A1,    Girls' Frontline,   Hobby Max,   10.5cm ,   6/2021, M4A1 Rebel Squad Deformed Posable Figure MINICRAFT Hobby Max Girls' Frontline ",43
3069,MINICRAFT SERIES DEFORMED POSABLE FIGURE GIRLS' FRONTLINE REBEL SQUAD ST AR-15,1520000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.520.000đ, MINICRAFT Series Deformed Posable Figure Girls' Frontline Rebel Squad ST AR-15 , Nhân vật : AR-15 , Series :  Girls' Frontline, Hãng sản xuất : Hobby Max, Kích thước : 10.5cm , Phát hành : 6/2021, ST AR-15 MINICRAFT AR-15 Deformed Posable Figure Rebel Squad Hobby Max Girls' Frontline ","  12/2020  1.520.000d, MINICRAFT  Deformed Posable Figure Girls' Frontline Rebel Squad ST AR-15 ,   AR-15 ,    Girls' Frontline,   Hobby Max,   10.5cm ,   6/2021, ST AR-15 MINICRAFT AR-15 Deformed Posable Figure Rebel Squad Hobby Max Girls' Frontline ",43
3070,MINICRAFT SERIES DEFORMED POSABLE FIGURE GIRLS' FRONTLINE REBEL SQUAD AN-94,1520000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.520.000đ, MINICRAFT Series Deformed Posable Figure Girls' Frontline Rebel Squad AN-94, Nhân vật : AN-94, Series :  Girls' Frontline, Hãng sản xuất : Hobby Max, Kích thước : 10.5cm , Phát hành : 6/2021, Rebel Squad Deformed Posable Figure AN-94 Hobby Max MINICRAFT Girls' Frontline ","  12/2020  1.520.000d, MINICRAFT  Deformed Posable Figure Girls' Frontline Rebel Squad AN-94,   AN-94,    Girls' Frontline,   Hobby Max,   10.5cm ,   6/2021, Rebel Squad Deformed Posable Figure AN-94 Hobby Max MINICRAFT Girls' Frontline ",43
3071,MINICRAFT SERIES DEFORMED POSABLE FIGURE GIRLS' FRONTLINE REBEL SQUAD AK-12,1520000,6/2021,5," Giá cập nhật tháng 12/2020 : 1.520.000đ, MINICRAFT Series Deformed Posable Figure Girls' Frontline Rebel Squad AK-12, Nhân vật : AK-12, Series :  Girls' Frontline, Hãng sản xuất : Hobby Max, Kích thước : 10.5cm , Phát hành : 6/2021, Hobby Max Rebel Squad AK-12 Deformed Posable Figure MINICRAFT Girls' Frontline ","  12/2020  1.520.000d, MINICRAFT  Deformed Posable Figure Girls' Frontline Rebel Squad AK-12,   AK-12,    Girls' Frontline,   Hobby Max,   10.5cm ,   6/2021, Hobby Max Rebel Squad AK-12 Deformed Posable Figure MINICRAFT Girls' Frontline ",43
3072,ODIN SPHERE: LEIFDRASIR MAURY'S TOURING RESTAURANT VELVET,2680000,2/2022,5," Giá cập nhật tháng 12/2020 : 2.680.000đ, Odin Sphere: Leifdrasir Maury's Touring Restaurant Velvet, Nhân vật : Velvet, Series :  Odin Sphere: Leifdrasir, Hãng sản xuất : Flare, Kích thước : 12cm , Phát hành : 2/2022, Leifdrasir Maury's Touring Restaurant Odin Sphere Velvet Flare Odin Sphere: Leifdrasir ","  12/2020  2.680.000d, Odin Sphere Leifdrasir Maury's Touring Restaurant Velvet,   Velvet,    Odin Sphere Leifdrasir,   Flare,   12cm ,   2/2022, Leifdrasir Maury's Touring Restaurant Odin Sphere Velvet Flare Odin Sphere Leifdrasir ",114
3073,ODIN SPHERE: LEIFDRASIR MAURY'S TOURING RESTAURANT MERCEDES,2680000,2/2022,5," Giá cập nhật tháng 12/2020 : 2.680.000đ, Odin Sphere: Leifdrasir Maury's Touring Restaurant Mercedes, Nhân vật : Mercedes, Series :  Odin Sphere: Leifdrasir, Hãng sản xuất : Flare, Kích thước : 11.8cm , Phát hành : 2/2022, Odin Sphere: Leifdrasir Leifdrasir Maury's Touring Restaurant Mercedes Odin Sphere ","  12/2020  2.680.000d, Odin Sphere Leifdrasir Maury's Touring Restaurant Mercedes,   Mercedes,    Odin Sphere Leifdrasir,   Flare,   11.8cm ,   2/2022, Odin Sphere Leifdrasir Leifdrasir Maury's Touring Restaurant Mercedes Odin Sphere ",114
3074,ODIN SPHERE: LEIFDRASIR MAURY'S TOURING RESTAURANT GWENDOLYN,2680000,2/2022,5," Giá cập nhật tháng 12/2020 : 2.680.000đ, Odin Sphere: Leifdrasir Maury's Touring Restaurant Gwendolyn, Nhân vật : Gwendolyn, Series :  Odin Sphere: Leifdrasir, Hãng sản xuất : Flare, Kích thước : 12.3cm , Phát hành : 2/2022, Odin Sphere: Leifdrasir Leifdrasir Maury's Touring Restaurant Odin Sphere Flare Gwendolyn ","  12/2020  2.680.000d, Odin Sphere Leifdrasir Maury's Touring Restaurant Gwendolyn,   Gwendolyn,    Odin Sphere Leifdrasir,   Flare,   12.3cm ,   2/2022, Odin Sphere Leifdrasir Leifdrasir Maury's Touring Restaurant Odin Sphere Flare Gwendolyn ",114
3075,NENDOROID FATE/GRAND ORDER LANCER/ALTRIA PENDRAGON & DUN STALLION,2500000,10,5," Giá cập nhật tháng 5/2021 : 2.500.000đ, Giá cập nhật tháng 12/2020 : 2.350.000đ, Nendoroid Fate/Grand Order Lancer/Altria Pendragon & Dun Stallion, Nhân vật : Altria Pendragon(Saber/Saber Lily/Saber Alter), Series : Fate/Grand Orde , Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Good Smile Company Saber Lily Altria Pendragon Fate/Grand Order Saber Nendoroid Saber Alter ","  5/2021  2.500.000d,  12/2020  2.350.000d, Nendoroid Fate/Grand Order Lancer/Altria Pendragon & Dun Stallion,   Altria Pendragon(Saber/Saber Lily/Saber Alter),   Fate/Grand Orde ,   Good Smile Company,   10cm , Good Smile Company Saber Lily Altria Pendragon Fate/Grand Order Saber Nendoroid Saber Alter ",3
3076,NENDOROID ATELIER RYZA: EVER DARKNESS & THE SECRET HIDEOUT RYZA,2100000,7/2021,5," Giá cập nhật tháng 12/2020 : 2.100.000đ, Nendoroid Atelier Ryza: Ever Darkness & the Secret Hideout Ryza, Nhân vật : Reisalin Stout(Ryza), Series :  Atelier Ryza: Ever Darkness & the Secret Hideout, Hãng sản xuất : Toytec, Kích thước : 10cm , Phát hành : 7/2021, Ryza Atelier Ryza: Ever Darkness & the Secret Hideout Reisalin Stout Nendoroid Toytec ","  12/2020  2.100.000d, Nendoroid Atelier Ryza Ever Darkness & the Secret Hideout Ryza,   Reisalin Stout(Ryza),    Atelier Ryza Ever Darkness & the Secret Hideout,   Toytec,   10cm ,   7/2021, Ryza Atelier Ryza Ever Darkness & the Secret Hideout Reisalin Stout Nendoroid Toytec ",141
3077,NENDOROID RWBY WEISS SCHNEE,1600000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.600.000đ, Nendoroid RWBY Weiss Schnee, Nhân vật : Weiss Schnee, Series :  RWBY, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, RWBY Weiss Schnee Good Smile Company Nendoroid ","  12/2020  1.600.000d, Nendoroid RWBY Weiss Schnee,   Weiss Schnee,    RWBY,   Good Smile Company,   10cm ,   7/2021, RWBY Weiss Schnee Good Smile Company Nendoroid ",3
3078,NENDOROID CYBERPUNK 2077 V: MALE VER. DX,2300000,7/2021,5," Giá cập nhật tháng 12/2020 : 2.300.000đ, Nendoroid Cyberpunk 2077 V: Male Ver. DX, Nhân vật : V [Male], Series :  Cyberpunk 2077, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, V Nendoroid Cyberpunk 2077 DX V [Male] Good Smile Company Male ","  12/2020  2.300.000d, Nendoroid Cyberpunk 2077 V Male Ver. DX,   V [Male],    Cyberpunk 2077,   Good Smile Company,   10cm ,   7/2021, V Nendoroid Cyberpunk 2077 DX V [Male] Good Smile Company Male ",3
3079,NENDOROID CYBERPUNK 2077 V: MALE VER,1600000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.600.000đ, Nendoroid Cyberpunk 2077 V: Male Ver, Nhân vật : V [Male], Series :  Cyberpunk 2077, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, V Nendoroid Cyberpunk 2077 V [Male] Good Smile Company Male ","  12/2020  1.600.000d, Nendoroid Cyberpunk 2077 V Male Ver,   V [Male],    Cyberpunk 2077,   Good Smile Company,   10cm ,   7/2021, V Nendoroid Cyberpunk 2077 V [Male] Good Smile Company Male ",3
3080,NENDOROID CYBERPUNK 2077 V: FEMALE VER. DX,2300000,7/2021,5," Giá cập nhật tháng 12/2020 : 2.300.000đ, Nendoroid Cyberpunk 2077 V: Female Ver. DX, Nhân vật : V [Female], Series :  Cyberpunk 2077, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, V [Female] V Female Nendoroid Good Smile Company DX Cyberpunk 2077 ","  12/2020  2.300.000d, Nendoroid Cyberpunk 2077 V Female Ver. DX,   V [Female],    Cyberpunk 2077,   Good Smile Company,   10cm ,   7/2021, V [Female] V Female Nendoroid Good Smile Company DX Cyberpunk 2077 ",3
3081,NENDOROID CYBERPUNK 2077 V: FEMALE VER,1600000,7/2021,5," Giá cập nhật tháng 12/2020 : 1.600.000đ, Nendoroid Cyberpunk 2077 V: Female Ver, Nhân vật : V [Female], Series :  Cyberpunk 2077, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 7/2021, Good Smile Company V [Female] Nendoroid Cyberpunk 2077 Female V ","  12/2020  1.600.000d, Nendoroid Cyberpunk 2077 V Female Ver,   V [Female],    Cyberpunk 2077,   Good Smile Company,   10cm ,   7/2021, Good Smile Company V [Female] Nendoroid Cyberpunk 2077 Female V ",3
3082,NENDOROID JIAN WANG 3 JIANXIN SHEN,1880000,8/2021,5," Giá cập nhật tháng 12/2020 : 1.880.000đ, Nendoroid Jian Wang 3 JianXin Shen, Nhân vật : JianXin Shen, Series : Kenkyou Joen, Hãng sản xuất : Good Smile Arts Shanghai, Kích thước : 10cm , Phát hành : 8/2021, Good Smile Arts Shanghai JianXin Shen Kenkyou Joen Jian Wang 3 Nendoroid ","  12/2020  1.880.000d, Nendoroid Jian Wang 3 JianXin Shen,   JianXin Shen,   Kenkyou Joen,   Good Smile Arts Shanghai,   10cm ,   8/2021, Good Smile Arts Shanghai JianXin Shen Kenkyou Joen Jian Wang 3 Nendoroid ",40
3083,NENDOROID THE QUINTESSENTIAL QUINTUPLETS YOTSUBA NAKANO,1880000,6/2021,5," Giá cập nhật tháng 4/2021 : 1.880.000đ, Giá cập nhật tháng 12/2020 : 1.500.000đ, Nendoroid The Quintessential Quintuplets Yotsuba Nakano, Nhân vật : Yotsuba Nakano, Series :  The Quintessential Quintuplets, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Yotsuba Nakano Nendoroid Good Smile Company The Quintessential Quintuplets ","  4/2021  1.880.000d,  12/2020  1.500.000d, Nendoroid The Quintessential Quintuplets Yotsuba Nakano,   Yotsuba Nakano,    The Quintessential Quintuplets,   Good Smile Company,   10cm ,   6/2021, Yotsuba Nakano Nendoroid Good Smile Company The Quintessential Quintuplets ",3
3084,NENDOROID JUJUTSU KAISEN SATORU GOJO,1980000,6/2021,5," Giá cập nhật tháng 3/2021 : 1.980.000đ, Nendoroid Jujutsu Kaisen Satoru Gojo, Nhân vật : Satoru Gojo, Series :  Jujutsu Kaisen, Hãng sản xuất : Good Smile Company, Kích thước : 10cm , Phát hành : 6/2021, Good Smile Company Nendoroid Jujutsu Kaisen Satoru Gojo ","  3/2021  1.980.000d, Nendoroid Jujutsu Kaisen Satoru Gojo,   Satoru Gojo,    Jujutsu Kaisen,   Good Smile Company,   10cm ,   6/2021, Good Smile Company Nendoroid Jujutsu Kaisen Satoru Gojo ",3
3085,DEFORME ACTION FIGURE FAIDOLL VOL.1 EROMANGA SENSEI SAGIRI IZUMI,1880000,4/2021,5," Giá cập nhật tháng 12/2020 : 1.880.000đ, Deforme Action Figure FaiDoll Vol.1 Eromanga Sensei Sagiri Izumi, Nhân vật : Sagiri Izumi, Series :  Eromanga Sensei, Hãng sản xuất : Emontoys, Kích thước : 13cm , Phát hành : cuối tháng 4/2021, Sagiri Izumi Emontoys FaiDoll FaiDoll Vol.1 Deforme Action Figure Eromanga Sensei ","  12/2020  1.880.000d, Deforme Action Figure FaiDoll Vol.1 Eromanga Sensei Sagiri Izumi,   Sagiri Izumi,    Eromanga Sensei,   Emontoys,   13cm ,   cuói tháng 4/2021, Sagiri Izumi Emontoys FaiDoll FaiDoll Vol.1 Deforme Action Figure Eromanga Sensei ",44
