id,title,price,release_date,quantity,description,key_search
1364,DEMON SLAYER: KIMETSU NO YAIBA SHINOBU KOCHO 1/7 COMPLETE FIGURE,4680000,10/2020,5," Giá cập nhật tháng 7/2020 : 4.680.000đ, Demon Slayer: Kimetsu no Yaiba Shinobu Kocho 1/7 Complete Figure, Nhân vật : Shinobu Kocho(Insect Pillar), Series :  Demon Slayer: Kimetsu no Yaiba, Tỷ lệ : 1/7, Hãng sản xuất : FunnyKnights, Aoshima, Kích thước : 25cm , Phát hành : 10/2020 , FunnyKnights 1/7 Demon Slayer: Kimetsu no Yaiba Insect Pillar Aoshima Shinobu Kocho ","  7/2020  4.680.000d, Demon Slayer Kimetsu no Yaiba Shinobu Kocho 1/7 Complete Figure,   Shinobu Kocho(Insect Pillar),    Demon Slayer Kimetsu no Yaiba,   1/7,   FunnyKnights, Aoshima,   25cm ,   10/2020 , FunnyKnights 1/7 Demon Slayer Kimetsu no Yaiba Insect Pillar Aoshima Shinobu Kocho "
1365,18+ AVIAN ROMANCE PINK LABEL ANMI PINK LABEL FLAMINGOS PONYTAIL GIRL 1/6 COMPLETE FIGURE,5550000,1/2021,5," Giá cập nhật tháng 7/2020 : 5.550.000đ, AVIAN ROMANCE PINK LABEL Anmi PINK LABEL FLAMINGOS Ponytail Girl 1/6 Complete Figure, Tỷ lệ : 1/6, Hãng sản xuất : Daiki kogyo, Kích thước : 20cm , Phát hành : 1/2021 , 1/6 AVIAN ROMANCE PINK LABEL Ponytail Girl Daiki kogyo PINK LABEL FLAMINGOS ","  7/2020  5.550.000d, AVIAN ROMANCE PINK LABEL Anmi PINK LABEL FLAMINGOS Ponytail Girl 1/6 Complete Figure,   1/6,   Daiki kogyo,   20cm ,   1/2021 , 1/6 AVIAN ROMANCE PINK LABEL Ponytail Girl Daiki kogyo PINK LABEL FLAMINGOS "
1366,MISS KOBAYASHI'S DRAGON MAID KANNA -FINEST KIMONO- 1/7 SCALE FIGURE,4900000,12/2020,5," Giá cập nhật tháng 7/2020 : 4.900.000đ, Miss Kobayashi's Dragon Maid Kanna -Finest Kimono- 1/7 Scale Figure, Nhân vật : Kanna(Kanna Kamui), Series :      Miss Kobayashi's Dragon Maid (Kobayashi-san Chi no Maid Dragon), Tỷ lệ : 1/7, Hãng sản xuất : furyu, Kích thước : 17cm , Phát hành : 12/2020 , Kanna Kobayashi-san Chi no Maid Dragon furyu Kanna Kamui 1/7 Miss Kobayashi's Dragon Maid Finest Kimono ","  7/2020  4.900.000d, Miss Kobayashi's Dragon Maid Kanna -Finest Kimono- 1/7 Scale Figure,   Kanna(Kanna Kamui),        Miss Kobayashi's Dragon Maid (Kobayashi-san Chi no Maid Dragon),   1/7,   furyu,   17cm ,   12/2020 , Kanna Kobayashi-san Chi no Maid Dragon furyu Kanna Kamui 1/7 Miss Kobayashi's Dragon Maid Finest Kimono "
1367,ARTFX J PERSONA 5 THE ROYAL KASUMI YOSHIZAWA PHANTOM THIEF VER. 1/8 COMPLETE FIGURE,5280000,11/2020,5," Giá cập nhật tháng 7/2020 : 5.280.000đ, ARTFX J Persona 5 The Royal Kasumi Yoshizawa Phantom Thief ver. 1/8 Complete Figure, Nhân vật : Kasumi Yoshizawa(Kasumi), Series :  Persona 5 The Royal, Tỷ lệ : 1/8 , Hãng sản xuất : Kotobukiya, Kích thước : 21.5cm , Phát hành : 11/2020 , Kasumi Yoshizawa 1/8 Kasumi ARTFX J Persona 5 The Royal Kotobukiya Phantom Thief ","  7/2020  5.280.000d, ARTFX J Persona 5 The Royal Kasumi Yoshizawa Phantom Thief ver. 1/8 Complete Figure,   Kasumi Yoshizawa(Kasumi),    Persona 5 The Royal,   1/8 ,   Kotobukiya,   21.5cm ,   11/2020 , Kasumi Yoshizawa 1/8 Kasumi ARTFX J Persona 5 The Royal Kotobukiya Phantom Thief "
1368,FAIRYTALE-ANOTHER CHESHIRE CAT 1/8 COMPLETE FIGURE,6250000,5/2021,5," Giá cập nhật tháng 7/2020 : 6.250.000đ, FairyTale-Another Cheshire Cat 1/8 Complete Figure, Nhân vật : Cheshire Cat, Series :  RefleX FairyTale -Another-, Tỷ lệ : 1/8 , Hãng sản xuất : Myethos, Kích thước : 30cm , Phát hành : 5/2021 , RefleX FairyTale -Another- Myethos 1/8 Cheshire Cat ","  7/2020  6.250.000d, FairyTale-Another Cheshire Cat 1/8 Complete Figure,   Cheshire Cat,    RefleX FairyTale -Another-,   1/8 ,   Myethos,   30cm ,   5/2021 , RefleX FairyTale -Another- Myethos 1/8 Cheshire Cat "
1369,YS ORIGIN FEENA 1/8 COMPLETE FIGURE,6550000,6/2021,5," Giá cập nhật tháng 7/2020 : 6.550.000đ, Ys Origin Feena 1/8 Complete Figure, Nhân vật : Feena, Series :  Ys Origin, Tỷ lệ : 1/8 , Hãng sản xuất : Myethos, Kích thước : 39.5cm , Phát hành : 6/2021, 1/8 Ys Origin Feena Myethos ","  7/2020  6.550.000d, Ys Origin Feena 1/8 Complete Figure,   Feena,    Ys Origin,   1/8 ,   Myethos,   39.5cm ,   6/2021, 1/8 Ys Origin Feena Myethos "
1370,KAGUYA-SAMA: LOVE IS WAR -THE GENIUSES' WAR OF LOVE AND BRAINS- CHIKA FUJIWARA SWIMSUIT VER. 1/7 COMPLETE FIGURE,4320000,6/2021,5," Giá cập nhật tháng 7/2020 : 4.320.000đ, Kaguya-sama: Love Is War -The Geniuses' War of Love and Brains- Chika Fujiwara Swimsuit Ver. 1/7 Complete Figure, Nhân vật : Chika Fujiwara, Series :  Kaguya-sama: Love Is War -The Geniuses' War of Love and Brains-, Tỷ lệ : 1/7, Hãng sản xuất : Phat Company, Kích thước : 16cm , Phát hành : 6/2021 , Phat Company Swimsuit Swimsuit Ver 1/7 Kaguya-sama: Love Is War -The Geniuses' War of Love and Brains- Kaguya-sama: Love Is War - Chika Fujiwara ","  7/2020  4.320.000d, Kaguya-sama Love Is War -The Geniuses' War of Love and Brains- Chika Fujiwara Swimsuit Ver. 1/7 Complete Figure,   Chika Fujiwara,    Kaguya-sama Love Is War -The Geniuses' War of Love and Brains-,   1/7,   Phat Company,   16cm ,   6/2021 , Phat Company Swimsuit Swimsuit Ver 1/7 Kaguya-sama Love Is War -The Geniuses' War of Love and Brains- Kaguya-sama Love Is War - Chika Fujiwara "
1371,BANG DREAM! GIRLS BAND PARTY! [AWAKENING RIVALRY] RAN MITAKE 1/7 COMPLETE FIGURE,5750000,6/2021,5," Giá cập nhật tháng 7/2020 : 5.750.000đ, BanG Dream! Girls Band Party! [Awakening Rivalry] Ran Mitake 1/7 Complete Figure, Nhân vật : Ran Mitake, Series :  BanG Dream! Girls Band Party!, Tỷ lệ : 1/7, Hãng sản xuất : Good Smile Company, Kích thước : 22cm , Phát hành : 6/2021 , Ran Mitake 1/7 Awakening Rivalry BanG Dream! Girls Band Party! Good Smile Company ","  7/2020  5.750.000d, BanG Dream! Girls Band Party! [Awakening Rivalry] Ran Mitake 1/7 Complete Figure,   Ran Mitake,    BanG Dream! Girls Band Party!,   1/7,   Good Smile Company,   22cm ,   6/2021 , Ran Mitake 1/7 Awakening Rivalry BanG Dream! Girls Band Party! Good Smile Company "
1372,HOUKAI 3RD KIANA KASLANA SOVEREIGN OF THE SKY FAIRY OF THE FOUNTAIN VER. 1/8 COMPLETE FIGURE,6200000,1/2021,5," Giá cập nhật tháng 7/2020 : 6.200.000đ, Houkai 3rd Kiana Kaslana Sovereign of the Sky Fairy of the Fountain Ver. 1/8 Complete Figure, Nhân vật : Kiana Kaslana, Series :  Houkai 3rd, Tỷ lệ : 1/8 , Hãng sản xuất : MiHoYo, Kích thước : 24cm , Phát hành : 1/2021 , 1/8 Sovereign of the Sky Fairy of the Fountain Kiana Kaslana Houkai 3rd MiHoYo ","  7/2020  6.200.000d, Houkai 3rd Kiana Kaslana Sovereign of the Sky Fairy of the Fountain Ver. 1/8 Complete Figure,   Kiana Kaslana,    Houkai 3rd,   1/8 ,   MiHoYo,   24cm ,   1/2021 , 1/8 Sovereign of the Sky Fairy of the Fountain Kiana Kaslana Houkai 3rd MiHoYo "
1373,GIRLS' FRONTLINE TYPE 97 HEAVILY DAMAGED VER. COMPLETE FIGURE,5100000,6/2021,5," Giá cập nhật tháng 7/2020 : 5.100.000đ, Girls' Frontline Type 97 Heavily Damaged Ver. Complete Figure, Nhân vật : Type 97, Series : Girls' Frontline, Hãng sản xuất : Flare, Kích thước : 12cm , Phát hành : 6/2021, Type 97 Girls' Frontline Heavily Damaged Flare ","  7/2020  5.100.000d, Girls' Frontline Type 97 Heavily Damaged Ver. Complete Figure,   Type 97,   Girls' Frontline,   Flare,   12cm ,   6/2021, Type 97 Girls' Frontline Heavily Damaged Flare "
1374,ONMYOJI HONKAKU GENSOU RPG YUKIONNA 1/8,5580000,3/2021,5," Giá cập nhật tháng 2/2020 : 5.580.000đ, Onmyoji Honkaku gensou RPG Yukionna 1/8 , Nhân vật : Yukionna, Series :  Onmyoji, Tỷ lệ : 1/8 , Hãng sản xuất : NetEase Games, Kích thước : 20cm , Phát hành : 3/2021 , 1/8 Yukionna Onmyoji Honkakugensou RPG NetEase Games ","  2/2020  5.580.000d, Onmyoji Honkaku gensou RPG Yukionna 1/8 ,   Yukionna,    Onmyoji,   1/8 ,   NetEase Games,   20cm ,   3/2021 , 1/8 Yukionna Onmyoji Honkakugensou RPG NetEase Games "
1375,"KIZUNA AI ""HELLO,WORLD"" BLOND HAIR VER. 1/7 COMPLETE FIGURE",4780000,6/2021,5," Giá cập nhật tháng 7/2020 : 4.780.000đ, Kizuna AI ""hello,world"" Blond Hair Ver. 1/7 Complete Figure, Nhân vật : Kizuna AI, Series :  [Virtual YouTuber] , Tỷ lệ : 1/7 , Hãng sản xuất : Stronger, Kích thước : 24cm , Phát hành : đầu tháng 6 /2021, 1/7 world hello Kizuna AI Blond Hair Stronger Virtual YouTuber ","  7/2020  4.780.000d, Kizuna AI ""hello,world"" Blond Hair Ver. 1/7 Complete Figure,   Kizuna AI,    [Virtual YouTuber] ,   1/7 ,   Stronger,   24cm ,   dàu tháng 6 /2021, 1/7 world hello Kizuna AI Blond Hair Stronger Virtual YouTuber "
1376,"KIZUNA AI ""HELLO,WORLD"" 1/7 COMPLETE FIGURE",4780000,6/2021,5," Giá cập nhật tháng 7/2020 : 4.780.000đ, Kizuna AI ""hello,world"" 1/7 Complete Figure, Nhân vật : Kizuna AI, Series :  [Virtual YouTuber] , Tỷ lệ : 1/7 , Hãng sản xuất : Stronger, Kích thước : 24cm , Phát hành : đầu tháng 6 /2021, world Stronger Virtual YouTuber 1/7 Kizuna AI hello ","  7/2020  4.780.000d, Kizuna AI ""hello,world"" 1/7 Complete Figure,   Kizuna AI,    [Virtual YouTuber] ,   1/7 ,   Stronger,   24cm ,   dàu tháng 6 /2021, world Stronger Virtual YouTuber 1/7 Kizuna AI hello "
1377,18+ TAMA NO KETAMA SUCCUBUS RURUMU 1/6 COMPLETE FIGURE,5250000,10/2020,5," Giá cập nhật tháng 7/2020 : 5.250.000đ, 18+ Tama no Ketama Succubus Rurumu 1/6 Complete Figure, Nhân vật : Succubus Rurumu, Tỷ lệ : 1/6, Hãng sản xuất : Bishop's Rondo, Kích thước : 15cm , Phát hành : 10/2020 , Succubus 1/6 Bishop's Rondo Succubus Rurumu 18+ Tama no Ketama ","  7/2020  5.250.000d, 18+ Tama no Ketama Succubus Rurumu 1/6 Complete Figure,   Succubus Rurumu,   1/6,   Bishop's Rondo,   15cm ,   10/2020 , Succubus 1/6 Bishop's Rondo Succubus Rurumu 18+ Tama no Ketama "
1378,THE IDOLM@STER MILLION LIVE! SHIHO KITAZAWA CHOCOLIERE ROSE VER. 1/8 COMPLETE FIGURE,4400000,12/2020,5," Giá cập nhật tháng 6/2020 : 4.400.000đ, THE IDOLM@STER Million Live! Shiho Kitazawa Chocoliere Rose ver. 1/8 Complete Figure, Nhân vật : Shiho Kitazawa , Series :  THE IDOLM@STER, Tỷ lệ : 1/8 , Hãng sản xuất : AmiAmi, Kích thước : 20cm , Phát hành : 12/2020 , THE IDOLM@STER 1/8 Chocoliere Rose Shiho Kitazawa THE IDOLM@STER Million Live! AmiAmi ","  6/2020  4.400.000d, THE IDOLM@STER Million Live! Shiho Kitazawa Chocoliere Rose ver. 1/8 Complete Figure,   Shiho Kitazawa ,    THE IDOLM@STER,   1/8 ,   AmiAmi,   20cm ,   12/2020 , THE IDOLM@STER 1/8 Chocoliere Rose Shiho Kitazawa THE IDOLM@STER Million Live! AmiAmi "
1379,CHITOCERIUM LXXVIII-PLATINUM 1/1 PLASTIC MODEL,1980000,10/2020,5," Giá cập nhật tháng 6/2020 : 1.980.000đ, chitocerium LXXVIII-platinum 1/1 Plastic Model, Tỷ lệ : 1/1, Hãng sản xuất : Good Smile Company, Kích thước : 20cm , Phát hành : 10/2020 , Plastic Model LXXVIII-platinum Good Smile Company chitocerium 1/1 ","  6/2020  1.980.000d, chitocerium LXXVIII-platinum 1/1 Plastic Model,   1/1,   Good Smile Company,   20cm ,   10/2020 , Plastic Model LXXVIII-platinum Good Smile Company chitocerium 1/1 "
1380,"""G.N.PROJECT"" VOL.1 WOLF-001 WOLF ARMOR SET 1/12 COMPLETE ACTION FIGURE",2780000,9/2020,5," Giá cập nhật tháng 6/2020 : 2.780.000đ,  ""G.N.PROJECT"" Vol.1 WOLF-001 Wolf Armor Set 1/12 Complete Action Figure, Tỷ lệ : 1/12, Hãng sản xuất : Snail Shell Studio, Kích thước : 17cm , Phát hành : 9/2020 , 1/12 ""G.N.PROJECT"" Vol.1 WOLF-001 Wolf Armor Snail Shell Studio ","  6/2020  2.780.000d,  ""G.N.PROJECT"" Vol.1 WOLF-001 Wolf Armor Set 1/12 Complete Action Figure,   1/12,   Snail Shell Studio,   17cm ,   9/2020 , 1/12 ""G.N.PROJECT"" Vol.1 WOLF-001 Wolf Armor Snail Shell Studio "
1381,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- RAM -IDOL VER.- 1/7 COMPLETE FIGURE,11850000,6/2021,5," Giá cập nhật tháng 6/2020 : 11.850.000đ, Re:ZERO -Starting Life in Another World- Ram -Idol Ver.- 1/7 Complete Figure, Nhân vật : Ram, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7, Hãng sản xuất : eStream, Kích thước : 25.1cm , Phát hành : 6/2021 , Idol Ver 1/7 Re: Zero kara Hajimeru Isekai Seikatsu Re:ZERO -Starting Life in Another World- eStream Ram ","  6/2020  11.850.000d, ReZERO -Starting Life in Another World- Ram -Idol Ver.- 1/7 Complete Figure,   Ram,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7,   eStream,   25.1cm ,   6/2021 , Idol Ver 1/7 Re Zero kara Hajimeru Isekai Seikatsu ReZERO -Starting Life in Another World- eStream Ram "
1382,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- REM -IDOL VER.- 1/7 COMPLETE FIGURE,11850000,6/2021,5," Giá cập nhật tháng 6/2020 : 11.850.000đ, Re:ZERO -Starting Life in Another World- Rem -Idol Ver.- 1/7 Complete Figure, Nhân vật : Rem, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7, Hãng sản xuất : eStream, Kích thước : 23.2cm , Phát hành : 6/2021 , 1/7 Re: Zero kara Hajimeru Isekai Seikatsu Re:ZERO -Starting Life in Another World- eStream Idol Ver Rem ","  6/2020  11.850.000d, ReZERO -Starting Life in Another World- Rem -Idol Ver.- 1/7 Complete Figure,   Rem,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7,   eStream,   23.2cm ,   6/2021 , 1/7 Re Zero kara Hajimeru Isekai Seikatsu ReZERO -Starting Life in Another World- eStream Idol Ver Rem "
1383,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- EMILIA -IDOL VER.- 1/7 COMPLETE FIGURE,11850000,6/2021,5," Giá cập nhật tháng 6/2020 : 11.850.000đ, Re:ZERO -Starting Life in Another World- Emilia -Idol Ver.- 1/7 Complete Figure, Nhân vật : Emilia, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/7, Hãng sản xuất : eStream, Kích thước : 24.2cm , Phát hành : 6/2021, Re: Zero kara Hajimeru Isekai Seikatsu Emilia Re:ZERO -Starting Life in Another World- eStream Idol Ver 1/7 ","  6/2020  11.850.000d, ReZERO -Starting Life in Another World- Emilia -Idol Ver.- 1/7 Complete Figure,   Emilia,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/7,   eStream,   24.2cm ,   6/2021, Re Zero kara Hajimeru Isekai Seikatsu Emilia ReZERO -Starting Life in Another World- eStream Idol Ver 1/7 "
1384,ATTACK ON TITAN LEVI 1/7 COMPLETE FIGURE,6100000,6/2021,5," Giá cập nhật tháng 6/2020 : 6.100.000đ, Attack on Titan Levi 1/7 Complete Figure, Nhân vật : Levi(Levi Ackerman), Series :  Attack on Titan (Shingeki no Kyojin), Tỷ lệ : 1/7, Hãng sản xuất : Hobby Max Japan, Kích thước : 26cm , Phát hành : 6/2021, 1/7 Shingeki no Kyojin Hobby Max Japan Levi Ackerman Levi Attack on Titan ","  6/2020  6.100.000d, Attack on Titan Levi 1/7 Complete Figure,   Levi(Levi Ackerman),    Attack on Titan (Shingeki no Kyojin),   1/7,   Hobby Max Japan,   26cm ,   6/2021, 1/7 Shingeki no Kyojin Hobby Max Japan Levi Ackerman Levi Attack on Titan "
1385,ATTACK ON TITAN EREN 1/7 COMPLETE FIGURE,5550000,6/2021,5," Giá cập nhật tháng 6/2020 : 5.550.000đ, Attack on Titan Eren 1/7 Complete Figure, Nhân vật : Eren Yeager, Series : Attack on Titan (Shingeki no Kyojin), Tỷ lệ : 1/7, Hãng sản xuất : Hobby Max Japan, Kích thước : 24cm , Phát hành : 6/2021, Attack on Titan Shingeki no Kyojin Hobby Max Japan Eren Yeager 1/7 Hobby Max Eren ","  6/2020  5.550.000d, Attack on Titan Eren 1/7 Complete Figure,   Eren Yeager,   Attack on Titan (Shingeki no Kyojin),   1/7,   Hobby Max Japan,   24cm ,   6/2021, Attack on Titan Shingeki no Kyojin Hobby Max Japan Eren Yeager 1/7 Hobby Max Eren "
1386,KONECOLLE MY HERO ACADEMIA SHOTO TODOROKI SCHOOL UNIFORM VER. 1/8 COMPLETE FIGURE,3100000,10/2020,5," Giá cập nhật tháng 6/2020 : 3.100.000đ, KoneColle My Hero Academia Shoto Todoroki School Uniform Ver. 1/8 Complete Figure, Nhân vật : Shoto Todoroki ( Shoto ) , Series :  My Hero Academia (Boku no Hero Academia), Tỷ lệ : 1/8 , Hãng sản xuất : Takara Tomy, Kích thước : 23.5cm , Phát hành : 10/2020 , Takara Tomy School Uniform Shoto Boku no Hero Academia Shoto Todoroki 1/8 My Hero Academia KoneColle ","  6/2020  3.100.000d, KoneColle My Hero Academia Shoto Todoroki School Uniform Ver. 1/8 Complete Figure,   Shoto Todoroki ( Shoto ) ,    My Hero Academia (Boku no Hero Academia),   1/8 ,   Takara Tomy,   23.5cm ,   10/2020 , Takara Tomy School Uniform Shoto Boku no Hero Academia Shoto Todoroki 1/8 My Hero Academia KoneColle "
1387,AKA:RE2ING 1/7 COMPLETE FIGURE,6450000,12/2020,5," Giá cập nhật tháng 6/2020 : 6.450.000đ, AKA:Re2ing 1/7 Complete Figure, Tỷ lệ : 1/7, Hãng sản xuất : Magic Mold, Kích thước : 24cm , Phát hành : 12/2020 , Magic Mold AKA:Re2ing 1/7 ","  6/2020  6.450.000d, AKARe2ing 1/7 Complete Figure,   1/7,   Magic Mold,   24cm ,   12/2020 , Magic Mold AKARe2ing 1/7 "
1388,ORE WO SUKI NANO WA OMAE DAKE KAYO SAKURA AKINO (COSMOS) 1/7 COMPLETE FIGURE,4400000,11/2020,5," Giá cập nhật tháng 7/2020 : 4.380.000đ, Ore wo Suki nano wa Omae dake kayo Sakura Akino (Cosmos) 1/7 Complete Figure, Nhân vật : Sakura Akino(Cosmos), Series :  Ore wo Suki nano wa Omae dake kayo, Tỷ lệ : 1/7, Hãng sản xuất : Bellfine, Kích thước : 12cm , Phát hành : 11/2020 , 1/7 Sakura Akino Bellfine Ore wo Suki nano wa Omae dake kayo Cosmos ","  7/2020  4.380.000d, Ore wo Suki nano wa Omae dake kayo Sakura Akino (Cosmos) 1/7 Complete Figure,   Sakura Akino(Cosmos),    Ore wo Suki nano wa Omae dake kayo,   1/7,   Bellfine,   12cm ,   11/2020 , 1/7 Sakura Akino Bellfine Ore wo Suki nano wa Omae dake kayo Cosmos "
1389,ALBEDO -YUKATA- 1/8 SCALE FIGURE,5100000,11/2020,5," Giá cập nhật tháng 6/2020 : 5.100.000đ, Albedo -Yukata- 1/8 Scale Figure, Nhân vật : Albedo, Series :  Overlord, Tỷ lệ : 1/8 , Hãng sản xuất : furyu, Kích thước : 23cm , Phát hành : 11/2020 , 1/8 Yukata Albedo Overlord furyu ","  6/2020  5.100.000d, Albedo -Yukata- 1/8 Scale Figure,   Albedo,    Overlord,   1/8 ,   furyu,   23cm ,   11/2020 , 1/8 Yukata Albedo Overlord furyu "
1390,AINZ OOAL GOWN -YUKATA- 1/8 COMPLETE FIGURE,5300000,11/2020,5," Giá cập nhật tháng 6/2020 : 5.350.000đ, Ainz Ooal Gown -Yukata- 1/8 Complete Figure, Nhân vật : Ainz Ooal Gown(Satoru Suzuki/Momonga/Momon), Series : Overlord, Tỷ lệ : 1/8 , Hãng sản xuất : furyu, Kích thước : 27cm , Phát hành : 11/2020 , Overlord Satoru Suzuki Momonga furyu Ainz Ooal Gown 1/8 Momon Yukata ","  6/2020  5.350.000d, Ainz Ooal Gown -Yukata- 1/8 Complete Figure,   Ainz Ooal Gown(Satoru Suzuki/Momonga/Momon),   Overlord,   1/8 ,   furyu,   27cm ,   11/2020 , Overlord Satoru Suzuki Momonga furyu Ainz Ooal Gown 1/8 Momon Yukata "
1391,MY TEEN ROMANTIC COMEDY SNAFU. COMPLETION IROHA ISSHIKI 1/8 COMPLETE FIGURE,3100000,11/2020,5," Giá cập nhật tháng 6/2020 : 3.100.000đ, My Teen Romantic Comedy SNAFU. Completion Iroha Isshiki 1/8, Nhân vật : Iroha Isshiki, Series :  My Teen Romantic Comedy SNAFU (Yahari Ore no Seishun Love Come wa Machigatteiru.), Tỷ lệ : 1/8 , Hãng sản xuất : Kotobukiya, Kích thước : 18.5cm , Phát hành : 11/2020 , My Teen Romantic Comedy SNAFU Iroha Isshiki 1/8 Kotobukiya Yahari Ore no Seishun Love Come wa Machigatteiru ","  6/2020  3.100.000d, My Teen Romantic Comedy SNAFU. Completion Iroha Isshiki 1/8,   Iroha Isshiki,    My Teen Romantic Comedy SNAFU (Yahari Ore no Seishun Love Come wa Machigatteiru.),   1/8 ,   Kotobukiya,   18.5cm ,   11/2020 , My Teen Romantic Comedy SNAFU Iroha Isshiki 1/8 Kotobukiya Yahari Ore no Seishun Love Come wa Machigatteiru "
1392,B-STYLE RE:ZERO -STARTING LIFE IN ANOTHER WORLD- REM BUNNY VER. 2ND 1/4 COMPLETE FIGURE,8100000,7/2021,5," Giá cập nhật tháng 6/2020 : 8.100.000đ, B-STYLE Re:ZERO -Starting Life in Another World- Rem Bunny Ver. 2nd 1/4 Complete Figure, Nhân vật : Rem, Series :  Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 44cm , Phát hành : 7/2021 , Re:ZERO -Starting Life in Another World- FREEing Re: Zero kara Hajimeru Isekai Seikatsu Bunny Ver. 2nd B-STYLE 1/4 Bunny Rem ","  6/2020  8.100.000d, B-STYLE ReZERO -Starting Life in Another World- Rem Bunny Ver. 2nd 1/4 Complete Figure,   Rem,    ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/4,   FREEing,   44cm ,   7/2021 , ReZERO -Starting Life in Another World- FREEing Re Zero kara Hajimeru Isekai Seikatsu Bunny Ver. 2nd B-STYLE 1/4 Bunny Rem "
1393,B-STYLE RE:ZERO -STARTING LIFE IN ANOTHER WORLD- RAM BUNNY VER. 2ND 1/4 COMPLETE FIGURE,8100000,6/2021,5," Giá cập nhật tháng 6/2020 : 8.100.000đ, B-STYLE Re:ZERO -Starting Life in Another World- Ram Bunny Ver. 2nd 1/4 Complete Figure, Nhân vật : Ram , Series : Re:ZERO -Starting Life in Another World- (Re: Zero kara Hajimeru Isekai Seikatsu), Tỷ lệ : 1/4, Hãng sản xuất : FREEing, Kích thước : 44cm , Phát hành : 6/2021 , Ram Re:ZERO -Starting Life in Another World- Re: Zero kara Hajimeru Isekai Seikatsu FREEing Bunny B-STYLE 1/4 Bunny Ver. 2nd ","  6/2020  8.100.000d, B-STYLE ReZERO -Starting Life in Another World- Ram Bunny Ver. 2nd 1/4 Complete Figure,   Ram ,   ReZERO -Starting Life in Another World- (Re Zero kara Hajimeru Isekai Seikatsu),   1/4,   FREEing,   44cm ,   6/2021 , Ram ReZERO -Starting Life in Another World- Re Zero kara Hajimeru Isekai Seikatsu FREEing Bunny B-STYLE 1/4 Bunny Ver. 2nd "
1394,FATE/GRAND ORDER RIDER/ALTRIA PENDRAGON [ALTER] 1/7 COMPLETE FIGURE,6880000,6/2021,5," Giá cập nhật tháng 6/2020 : 6.880.000đ, Fate/Grand Order Rider/Altria Pendragon [Alter] 1/7 Complete Figure, Nhân vật : Altria Pendragon(Saber/Saber Lily/Saber Alter), Series :  Fate/Grand Order, Tỷ lệ : 1/7, Hãng sản xuất : Amakuni, Kích thước : 25cm , Phát hành : 6/2021, 1/7 Rider Saber Saber Alter Amakuni Saber Lily Altria Pendragon Fate/Grand Order Fate ","  6/2020  6.880.000d, Fate/Grand Order Rider/Altria Pendragon [Alter] 1/7 Complete Figure,   Altria Pendragon(Saber/Saber Lily/Saber Alter),    Fate/Grand Order,   1/7,   Amakuni,   25cm ,   6/2021, 1/7 Rider Saber Saber Alter Amakuni Saber Lily Altria Pendragon Fate/Grand Order Fate "
1395,THE IDOLM@STER CINDERELLA GIRLS AMBITIOUS TEEN RISA MATOBA 1/7 COMPLETE FIGURE,5220000,5/2021,5," Giá cập nhật tháng 6/2020 : 5.220.000đ, THE IDOLM@STER Cinderella Girls Ambitious Teen Risa Matoba 1/7 Complete Figure, Nhân vật : Risa Matoba, Series :  THE IDOLM@STER Cinderella Girls, Tỷ lệ : 1/7 , Hãng sản xuất : Licorne, Kích thước : 21cm , Phát hành : 5/2021, THE IDOLM@STER Licorne Risa Matoba Ambitious Teen 1/7 THE IDOLM@STER Cinderella Girls ","  6/2020  5.220.000d, THE IDOLM@STER Cinderella Girls Ambitious Teen Risa Matoba 1/7 Complete Figure,   Risa Matoba,    THE IDOLM@STER Cinderella Girls,   1/7 ,   Licorne,   21cm ,   5/2021, THE IDOLM@STER Licorne Risa Matoba Ambitious Teen 1/7 THE IDOLM@STER Cinderella Girls "
