id,title,price,release_date,quantity,description,key_search
2071,MATARO ILLUSTRATION OSHIRI HIME,5220000,2020,5,Union Creative Oshiri Hime scale-figure,Union Creative Oshiri Hime scale-figure
2072,GIRLS UND PANZER THE MOVIE KLARA 1/7,4250000,2020,5,Klara 1/7 Girls und Panzer the Movie ques Q scale-figure,Klara 1/7 Girls und Panzer the Movie ques Q scale-figure
2073,GOD EATER 3 CLAIRE VICTORIOUS AMIAMI EXCLUSIVE SMILING VER. 1/7,5580000,2020,5,GOD EATER 3 Smiling Ver. 1/7 Claire Victorious Plum scale-figure,GOD EATER 3 Smiling Ver. 1/7 Claire Victorious Plum scale-figure
2074,FOOD WARS! SHOKUGEKI NO SOMA ERINA NAKIRI BUNNY VER. 1/4,7900000,2020,5,Erina Nakiri FREEing Food Wars! Shokugeki no Soma Bunny Ver. 1/4 scale-figure,Erina Nakiri FREEing Food Wars! Shokugeki no Soma Bunny Ver. 1/4 scale-figure
2075,MONOGATARI SERIES - MAYOI HACHIKUJI -REPAINT EDITION- 1/8,2580000,2020,5,Mayoi Hachikuji Monogatari 1/8 Kotobukiya Repaint Edition scale-figure,Mayoi Hachikuji Monogatari 1/8 Kotobukiya Repaint Edition scale-figure
2076,ARTFX J KAKEGURUI MEARI SAOTOME 1/8,3820000,2020,5,Meari Saotome Kakegurui 1/8 Kotobukiya scale-figure,Meari Saotome Kakegurui 1/8 Kotobukiya scale-figure
2077,STREET FIGHTER BISHOUJO KARIN 1/7,3220000,2020,5,STREET FIGHTER 1/7 Karin Kotobukiya scale-figure,STREET FIGHTER 1/7 Karin Kotobukiya scale-figure
2078,REBUILD OF EVANGELION KAWORU NAGISA -PLUG SUIT VER.- :RE 1/6,2620000,2020,5,1/6 Plug Suit ver. Kotobukiya Kaworu Nagisa Rebuild of Evangelion scale-figure,1/6 Plug Suit ver. Kotobukiya Kaworu Nagisa Rebuild of Evangelion scale-figure
2079,18+ | COMIC AUN MATSURI TOUGETSU VER.2 PURE WHITE EDITION ILLUSTRATION BY KUREHITO MISAKI 1/6,7500000,2020,5,Comic Aun Matsuri Tougetsu Skytube 1/6 Ver.2 Pure White Edition scale-figure,Comic Aun Matsuri Tougetsu Skytube 1/6 Ver.2 Pure White Edition scale-figure
2080,MY HERO ACADEMIA KYOKA JIRO HERO SUIT VER. 1/8,4150000,2020,5,Takara Tomy Hero Suit Ver. 1/8 Kyoka Jiro My Hero Academia scale-figure,Takara Tomy Hero Suit Ver. 1/8 Kyoka Jiro My Hero Academia scale-figure
2081,MY HERO ACADEMIA HIMIKO TOGA 1/8,4150000,2020,5,Himiko Toga Takara Tomy 1/8 My Hero Academia scale-figure,Himiko Toga Takara Tomy 1/8 My Hero Academia scale-figure
2082,G.E.M. SERIES NARUTO SHIPPUDEN MADARA UCHIHA,5750000,2020,5,NARUTO Shippuden MegaHouse Madara Uchiha scale-figure,NARUTO Shippuden MegaHouse Madara Uchiha scale-figure
2083,B-STYLE DARLING IN THE FRANXX ZERO TWO BUNNY VER. 1/4,7620000,2020,5,Bunny Ver. FREEing DARLING in the FRANXX Zero Two 1/4 scale-figure,Bunny Ver. FREEing DARLING in the FRANXX Zero Two 1/4 scale-figure
2084,FATE/EXTELLA LINK TAMAMO NO MAE POLICE FOX VER. 1/7,5150000,2020,5,Police FOX Ver. Phat Company Fate/EXTELLA LINK 1/7 Tamamo no Mae scale-figure,Police FOX Ver. Phat Company Fate/EXTELLA LINK 1/7 Tamamo no Mae scale-figure
2085,GIRLS UND PANZER DAS FINALE MARIE 1/7,4200000,2020,5,1/7 Girls und Panzer das Finale Kotobukiya Marie scale-figure,1/7 Girls und Panzer das Finale Kotobukiya Marie scale-figure
2086,HATSUNE MIKU GT PROJECT POP UP PARADE RACING MIKU 2010 VER.,1450000,2020,5,VOCALOID 2010 Ver. Hatsune Miku Good Smile Racing scale-figure,VOCALOID 2010 Ver. Hatsune Miku Good Smile Racing scale-figure
2087,GIFT BOX GIRL: SARI SHIBUSA,6000000,2020,5,Rocket Boy 1/6 Sari Shibusa Comic Grape Vol.49 scale-figure,Rocket Boy 1/6 Sari Shibusa Comic Grape Vol.49 scale-figure
2088,18+ | SEX LIFE - MARIA SAOTOME 1/6 BATHTUB VER.,11200000,2020,5,Bathtub ver. Sex Life 1/6 Maria Saotome Alphamax scale-figure,Bathtub ver. Sex Life 1/6 Maria Saotome Alphamax scale-figure
2089,YURI ON ICE VICTOR NIKIFOROV 1/8,2980000,2020,5,Orange Rouge Yuri on Ice Victor Nikiforov 1/8 scale-figure,Orange Rouge Yuri on Ice Victor Nikiforov 1/8 scale-figure
2090,YURI ON ICE YURI KATSUKI 1/8,2980000,2020,5,Orange Rouge 1/8 Yuri on Ice Yuri Katsuki scale-figure,Orange Rouge 1/8 Yuri on Ice Yuri Katsuki scale-figure
2091,YURI ON ICE YURI KATSUKI & VICTOR NIKIFOROV PREMIUM BOX 1/8,6500000,2020,5,Premium Box Yuri on Ice Orange Rouge Victor Nikiforov Yuri Katsuki 1/8 scale-figure,Premium Box Yuri on Ice Orange Rouge Victor Nikiforov Yuri Katsuki 1/8 scale-figure
2092,FOOD WARS! SHOKUGEKI NO SOMA ERINA NAKIRI,3950000,2020,5,Erina Nakiri Food Wars! Shokugeki no Soma Flare scale-figure,Erina Nakiri Food Wars! Shokugeki no Soma Flare scale-figure
2093,PRECIOUS G.E.M. SERIES FULLMETAL ALCHEMIST EDWARD & ALPHONSE ELRIC BROTHERS SET,9800000,2020,5,Alphonse Elric Fullmetal Alchemist Edward MegaHouse scale-figure,Alphonse Elric Fullmetal Alchemist Edward MegaHouse scale-figure
2094,KDCOLLE SENRAN KAGURA: SHINOVI MASTER -TOKYO YOUMA-HEN- YUMI WEDDING LINGERIE VER. 1/7,4650000,2020,5,Kadokawa 1/7 Senran Kagura Yumi Wedding Lingerie Ver. scale-figure,Kadokawa 1/7 Senran Kagura Yumi Wedding Lingerie Ver. scale-figure
2095,KDCOLLE RE:ZERO -STARTING LIFE IN ANOTHER WORLD- EMILIA TEA PARTY VER. 1/7,5250000,2020,5,Kadokawa Tea Party Ver. 1/7 Emilia Re:ZERO -Starting Life in Another World- scale-figure,Kadokawa Tea Party Ver. 1/7 Emilia ReZERO -Starting Life in Another World- scale-figure
2096,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- RAM -WHITE KIMONO- 1/7,6400000,2020,5,Ram furyu 1/7 White Kimono Re:ZERO -Starting Life in Another World- scale-figure,Ram furyu 1/7 White Kimono ReZERO -Starting Life in Another World- scale-figure
2097,FATE/GRAND ORDER ARCHER/GILGAMESH 1/8,10000000,2020,5,Fate/Grand Order Gilgamesh 1/8 Myethos scale-figure,Fate/Grand Order Gilgamesh 1/8 Myethos scale-figure
2098,FATE/GRAND ORDER SCATHACH SASHI UGATSU BUNNY VER. 1/4,10900000,2020,5,1/4 Fate/Grand Order FREEing Bunny Ver. Scathach scale-figure,1/4 Fate/Grand Order FREEing Bunny Ver. Scathach scale-figure
2099,G.E.M. SERIES KIMETSU NO YAIBA PALM SIZE NEZUKO-CHAN,2000000,2020,5,Kimetsu no Yaiba Nezuko-chan Palm Size MegaHouse scale-figure,Kimetsu no Yaiba Nezuko-chan Palm Size MegaHouse scale-figure
2100,TO LOVE-RU DARKNESS RYOUKO MIKADO DARKNESS VER. 1/6,4550000,2020,5,Ryouko Mikado Darkness ver. Union Creative To Love-Ru Darkness 1/6 scale-figure,Ryouko Mikado Darkness ver. Union Creative To Love-Ru Darkness 1/6 scale-figure
2101,THE IDOLM@STER CINDERELLA GIRLS KANADE HAYAMI MYSTIC DAWN VER. 1/7,6000000,2020,5,Mystic Dawn Ver. Kanade Hayami Alter 1/7 THE IDOLM@STER Cinderella Girls scale-figure,Mystic Dawn Ver. Kanade Hayami Alter 1/7 THE IDOLM@STER Cinderella Girls scale-figure
2102,FATE/GRAND ORDER ROMANI ARCHAMAN 1/8,3850000,2020,5,Romani Archaman 1/8 Fate/Grand Order Orange Rouge scale-figure,Romani Archaman 1/8 Fate/Grand Order Orange Rouge scale-figure
2103,ORIGINAL CHARACTER - CREATOR'S COLLECTION - MAGIC BULLETS - ADE-SUGATA III - 1/7,5200000,2020,5,Ade-Sugata III Native 1/7 scale-figure,Ade-Sugata III Native 1/7 scale-figure
2104,DEFOREAL GODZILLA KING OF THE MONSTERS GODZILLA (2019),3050000,2020,5,Godzilla Plex scale-figure,Godzilla Plex scale-figure
2105,"FIGUARTS ZERO NARUTO UZUMAKI -RASENGAN- KIZUNA RELATION ""NARUTO SHIPPUDEN""",2580000,2020,5,NARUTO Shippuden Naruto Uzumaki Bandai Spirits scale-figure,NARUTO Shippuden Naruto Uzumaki Bandai Spirits scale-figure
2106,"FIGUARTS ZERO TSUNADE KIZUNA RELATION ""NARUTO SHIPPUDEN""",2380000,2020,5,Tsunade Bandai Spirits NARUTO Shippuden scale-figure,Tsunade Bandai Spirits NARUTO Shippuden scale-figure
2107,"FIGUARTS ZERO JIRAIYA KIZUNA RELATION ""NARUTO SHIPPUDEN""",3000000,2020,5,Jiraiya NARUTO Shippuden Bandai Spirits scale-figure,Jiraiya NARUTO Shippuden Bandai Spirits scale-figure
2108,T2 ART*GIRLS MAID STYLE SWIMSUIT MUSUME EMIRI KURIYAMA,4120000,2020,5,Maid Style Swimsuit Musume T2 ART*GIRLS Emiri Kuriyama Union Creative scale-figure,Maid Style Swimsuit Musume T2 ART*GIRLS Emiri Kuriyama Union Creative scale-figure
2109,18+ | ORIGINAL CHARACTER - MAGIC BULLETS - CREATOR'S COLLECTION - ADE-SUGATA REI - 1/6,10000000,2020,5,1/6 Native Creator Original Character Magic Bullets Ade-Sugata Rei Creator's Collection scale-figure,1/6 Native Creator Original Character Magic Bullets Ade-Sugata Rei Creator's Collection scale-figure
2110,18+ | NATIVE CREATORS COLLECTION - ADE-SUGATA SHI VER. IV- LIMITED EDITION,7200000,2020,5,10/2019 Collection Adesugata Sh Native Creators tag:muangay Limited Edition ver. IV scale-figure,10/2019 Collection Adesugata Sh Native Creators tagmuangay Limited Edition ver. IV scale-figure
2111,"ARTFX J - ""POKEMON"" SERIES: HILDA WITH TEPIG 1/8",2850000,2020,5,Hilda Tepig 1/8 Pokemon Kotobukiya scale-figure,Hilda Tepig 1/8 Pokemon Kotobukiya scale-figure
2112,GOD EATER 3 CLAIRE VICTORIOUS 1/7,5200000,2020,5,1/7 Claire Victorious GOD EATER 3 Plum scale-figure,1/7 Claire Victorious GOD EATER 3 Plum scale-figure
2113,"MOVIE MASTERPIECE DIECAST ""AVENGERS: ENDGAME"" 1/6",14500000,2020,5,1/6 Pepper Potts Avengers: Endgame Hot Toys scale-figure,1/6 Pepper Potts Avengers Endgame Hot Toys scale-figure
2114,SSSS.GRIDMAN RIKKA TAKARADA 1/7,4700000,2020,5,1/7 SSSS.GRIDMAN Rikka Takarada Phat Company scale-figure,1/7 SSSS.GRIDMAN Rikka Takarada Phat Company scale-figure
2115,G.E.M. EX SERIES POKEMON EEVEE FRIENDS,3420000,2020,5,Eevee MegaHouse Pokemon scale-figure,Eevee MegaHouse Pokemon scale-figure
2116,KOTOBUKI GALS THE MAGNIFICENT KOTOBUKI KYRIE,4850000,2020,5,9/2019 The Magnificent Kotobuki Kyrie Kotobuki Gals scale-figure,9/2019 The Magnificent Kotobuki Kyrie Kotobuki Gals scale-figure
2117,G.E.M. SERIES NARUTO SHIPPUDEN HASHIRAMA SENJU,5400000,2020,5,12/2019 Hashirama Senju G.E.M. NARUTO Shippuden scale-figure,12/2019 Hashirama Senju G.E.M. NARUTO Shippuden scale-figure
2118,YUKI YUNA IS A HERO MIMORI TOGO 1/8,5600000,2020,5,2/2020 1/8 Mimori Togo Yuki Yuna is a Hero scale-figure,2/2020 1/8 Mimori Togo Yuki Yuna is a Hero scale-figure
2119,KIDOU SENTAI IRON SAGA JUDITH 1/8,3800000,2020,5,Kidou Sentai Iron Saga 1/8 9/2019 Judith scale-figure,Kidou Sentai Iron Saga 1/8 9/2019 Judith scale-figure
2120,KANTAI COLLECTION -KAN COLLE- KAGA,5700000,2020,5,Kaga Kantai Collection Kan Colle- scale-figure,Kaga Kantai Collection Kan Colle- scale-figure
2121,DREAMTECH AZUR LANE AKAGI [RAKUEN NO HIGANBANA] 1/8,4900000,2020,5,9/2019 Akagi DreamTech Azur Lane Rakuen no Higanbana 1/8 scale-figure,9/2019 Akagi DreamTech Azur Lane Rakuen no Higanbana 1/8 scale-figure
2122,"FATE/GRAND ORDER - NAZO NO HEROINE X - 1/7 - ALTER, BERSERKER",6000000,2020,5,Sentinel Nazo no Heroine X 1/7 Fate/Grand Order scale-figure,Sentinel Nazo no Heroine X 1/7 Fate/Grand Order scale-figure
2123,GENESIS X FUZICHOCO GENSOU OTOGI EMAKI VOL.1 KAGUYAHIME 1/7,8300000,2020,5,Gensou Otogi Emaki Kaguyahime 1/7 GENESIS scale-figure,Gensou Otogi Emaki Kaguyahime 1/7 GENESIS scale-figure
2124,T2 ART GIRLS KIKYOU HANAZONO ILLUSTRATION BY TONY 1/6,4400000,2020,5,Skytube 1/6 Kikyou Hanazono T2 Art Girls scale-figure,Skytube 1/6 Kikyou Hanazono T2 Art Girls scale-figure
2125,FULL METAL PANIC! INVISIBLE VICTORY TELETHA TESTAROSSA BUNNY VER.,7700000,2020,5,Full Metal Panic! Invisible Victory Bunny Ver. FREEing Teletha Testarossa 1/4 scale-figure,Full Metal Panic! Invisible Victory Bunny Ver. FREEing Teletha Testarossa 1/4 scale-figure
2126,AZUR LANE ILLUSTRIOUS 1/8,6400000,2020,5,Illustrious 1/8 WANDERER Azur Lane scale-figure,Illustrious 1/8 WANDERER Azur Lane scale-figure
2127,FATE/GRAND ORDER CASTER/MERLIN 1/8,8400000,2020,5,Merlin Fate/Grand Order 1/8 amie x ALTAiR scale-figure,Merlin Fate/Grand Order 1/8 amie x ALTAiR scale-figure
2128,SSSS.GRIDMAN AKANE SHINJO 1/7,4700000,2020,5,1/7 Akane Shinjo SSSS.GRIDMAN Phat Company scale-figure,1/7 Akane Shinjo SSSS.GRIDMAN Phat Company scale-figure
2129,KIZUNA AI 1/7,3150000,2020,5,Good Smile Company Kizuna AI 1/7 scale-figure,Good Smile Company Kizuna AI 1/7 scale-figure
2130,POP UP PARADE ONE-PUNCH MAN SAITAMA HERO COSTUME VER.,1520000,2020,5,One-Punch Man Good Smile Company Hero Costume Ver. Saitama scale-figure,One-Punch Man Good Smile Company Hero Costume Ver. Saitama scale-figure
2131,DARLING IN THE FRANXX ZERO TWO 1/7 MAX FACTORY,8800000,2020,5,Zero Two Max Factory 1/7 DARLING in the FRANXX scale-figure,Zero Two Max Factory 1/7 DARLING in the FRANXX scale-figure
2132,KURO NO RIMAN TO SHIREIZUKAI KUROERU - SHIREIZUKAI KUROERU 1/7,5620000,2020,5,Kuro no Riman to Shireizukai Kuroeru 1/7 Daiki kogyo Kuroeru scale-figure,Kuro no Riman to Shireizukai Kuroeru 1/7 Daiki kogyo Kuroeru scale-figure
2133,"""BRAVE NEPTUNIA"" NEPTUNIE PYOIIN VER. 1/6",4420000,2020,5,Kadokawa Pyoiin Ver. 1/6 Neptunie scale-figure,Kadokawa Pyoiin Ver. 1/6 Neptunie scale-figure
2134,IS THE ORDER A RABBIT?? SYARO (CAFE STYLE) 1/7,3820000,2020,5,Is the order a rabbit?? Plum Syaro Cafe Style 1/7 scale-figure,Is the order a rabbit?? Plum Syaro Cafe Style 1/7 scale-figure
2135,EMON RESTAURANT SERIES SUPER SONICO CHINA DRESS VER. 1/7,3980000,2020,5,Super Sonico China Dress Ver. 1/7 Emontoys scale-figure,Super Sonico China Dress Ver. 1/7 Emontoys scale-figure
2136,BLAZBLUE ES 1/7,2350000,2020,5,1/7 BlazBlue Es Bellfine scale-figure,1/7 BlazBlue Es Bellfine scale-figure
2137,FATE/GRAND ORDER RIDER/OZYMANDIAS 1/8,7150000,2020,5,1/8 Ozymandias Fate/Grand Order MegaHouse scale-figure,1/8 Ozymandias Fate/Grand Order MegaHouse scale-figure
2138,EVANGELION: 2.0 YOU CAN ASUKA LANGLEY SHIKINAMI TEST PLUG SUIT VER. 1/4,11700000,2020,5,Asuka Langley Shikinami Evangelion: 2.0 Bellfine 1/4 Test Plug Suit Ver. scale-figure,Asuka Langley Shikinami Evangelion 2.0 Bellfine 1/4 Test Plug Suit Ver. scale-figure
2139,ELF VILLAGE 2ND VILLAGER SHIIKA 1/6,5000000,2020,5,1/6 Vertex Shiika scale-figure,1/6 Vertex Shiika scale-figure
2140,BRILLIANT STAGE THE IDOLM@STER SHINY COLORS SAKUYA SHIRASE,5380000,2020,5,Sakuya Shirase MegaHouse THE IDOLM@STER SHINY COLORS scale-figure,Sakuya Shirase MegaHouse THE IDOLM@STER SHINY COLORS scale-figure
2141,GRIDMAN GILRS SSSS.GRIDMAN AKANE SHINJO,4400000,2020,5,SSSS.GRIDMAN Akane Shinjo MegaHouse scale-figure,SSSS.GRIDMAN Akane Shinjo MegaHouse scale-figure
2142,KIRARA FANTASIA HIFUMI TAKIMOTO WITCH VER. 1/7,4050000,2020,5,Witch Ver. Kirara Fantasia 1/7 Good Smile Company Hifumi Takimoto scale-figure,Witch Ver. Kirara Fantasia 1/7 Good Smile Company Hifumi Takimoto scale-figure
2143,B-STYLE SUPER DANGANRONPA 2 SAYONARA ZETSUBOU GAKUEN CHIAKI NANAMI BUNNY VER. 1/4,7600000,2020,5,1/4 Bunny Ver. FREEing Chiaki Nanami Danganronpa 2 scale-figure,1/4 Bunny Ver. FREEing Chiaki Nanami Danganronpa 2 scale-figure
2144,MODEROID ARIEL WITH FLIGHT UNIT PLASTIC MODEL,1750000,2020,5,Good Smile Company ARIEL scale-figure,Good Smile Company ARIEL scale-figure
2145,ARTFX J CATHERINE FULLBODY RIN,3920000,2020,5,Catherine Fullbody Kotobukiya Rin scale-figure,Catherine Fullbody Kotobukiya Rin scale-figure
2146,EUREKA SEVEN HI-EVOLUTION ANEMONE,4120000,2020,5,Union Creative Anemone Eureka Seven Hi-Evolution scale-figure,Union Creative Anemone Eureka Seven Hi-Evolution scale-figure
2147,STREET FIGHTER BISHOUJO SAKURA -ROUND 2- 1/7,3080000,2020,5,ROUND 2 Kotobukiya STREET FIGHTER Sakura 1/7 scale-figure,ROUND 2 Kotobukiya STREET FIGHTER Sakura 1/7 scale-figure
2148,POP UP PARADE GOBLIN SLAYER,2150000,2020,5,Goblin Slayer Good Smile Company scale-figure,Goblin Slayer Good Smile Company scale-figure
2149,HATSUNE MIKU GT PROJECT RACING MIKU 2018 THAILAND VER. 1/8,4150000,2020,5,Hatsune Miku Racing Miku 2018 1/8 FREEing VOCALOID Thailand Ver. scale-figure,Hatsune Miku Racing Miku 2018 1/8 FREEing VOCALOID Thailand Ver. scale-figure
2150,BRAVE-ACT ATTACK ON TITAN LEVI -VER.2A- 1/8,3920000,2020,5,Levi Sentinel Attack on Titan 1/8 ver.2A scale-figure,Levi Sentinel Attack on Titan 1/8 ver.2A scale-figure
2151,BRAVE-ACT ATTACK ON TITAN LEVI -VER.2B- 1/8,3920000,2020,5,Levi Attack on Titan Sentinel 1/8 scale-figure,Levi Attack on Titan Sentinel 1/8 scale-figure
2152,[18+] PARK GIRL 1/7,6250000,2020,5,Park Girl Native 1/7 scale-figure,Park Girl Native 1/7 scale-figure
2153,MOVIE MASTERPIECE AVENGERS: ENDGAME 1/6 TONY STARK TEAM SUIT,8750000,2020,5,1/6 Tony Stark Hot Toys Team Suit Avengers: Endgame scale-figure,1/6 Tony Stark Hot Toys Team Suit Avengers Endgame scale-figure
2154,AFTER-SCHOOL ARENA THIRD SHOT ALL-ROUNDER FRONGLADY AEGIR 1/7,6100000,2020,5,1/7 DAMTOYS scale-figure,1/7 DAMTOYS scale-figure
2155,HAIUME MASOO ILLUSTRATION BY YOMU 1/6,5600000,2020,5,Skytube Haiume Masoo 1/6 scale-figure,Skytube Haiume Masoo 1/6 scale-figure
2156,HATSUNE MIKU GT PROJECT RACING MIKU 2017 THAILAND VER. 1/1,5480000,2020,5,Thailand Ver. Hatsune Miku VOCALOID FREEing Racing Miku 2017 1/1 scale-figure,Thailand Ver. Hatsune Miku VOCALOID FREEing Racing Miku 2017 1/1 scale-figure
2157,THE IDOLM@STER CINDERELLA GIRLS SYUKO SHIOMI BLUE HORIZON VER. 1/7,5480000,2020,5,Blue Horizon Ver. Alter Syuko Shiomi THE IDOLM@STER Cinderella Girls 1/7 scale-figure,Blue Horizon Ver. Alter Syuko Shiomi THE IDOLM@STER Cinderella Girls 1/7 scale-figure
2158,BUNGO STRAY DOGS OSAMU DAZAI 1/8,3500000,2020,5,Osamu Dazai Bungo Stray Dogs 1/8 Orange Rouge scale-figure,Osamu Dazai Bungo Stray Dogs 1/8 Orange Rouge scale-figure
2159,CHOU GEKIZOU SERIES GIGAN,6400000,2020,5,"Plex Gigan ""Godzilla"" scale-figure","Plex Gigan ""Godzilla"" scale-figure"
2160,"MOVIE MASTERPIECE DIECAST ""AVENGERS/END GAME"" 1/6 SCALE FIGURE IRON MAN MARK. 85",14500000,2020,5,Avengers/End Game Hot Toys Mark. 85 Iron Man scale-figure,Avengers/End Game Hot Toys Mark. 85 Iron Man scale-figure
2161,MOVIE MASTERPIECE END GAME 1/6 CAPTAIN AMERICA,10750000,2020,5,End Game 1/6 Hot Toys Captain America scale-figure,End Game 1/6 Hot Toys Captain America scale-figure
2162,MOVIE MASTERPIECE END GAME 1/6 BLACK WIDOW,9000000,2020,5,Black Widow 1/6 End Game Hot Toys scale-figure,Black Widow 1/6 End Game Hot Toys scale-figure
2163,RE:ZERO -STARTING LIFE IN ANOTHER WORLD- REM -ONIYOME- 1/7,6700000,2020,5,furyu 1/7 Oniyome Re:ZERO -Starting Life in Another World- Rem scale-figure,furyu 1/7 Oniyome ReZERO -Starting Life in Another World- Rem scale-figure
2164,HARUKANA RECEIVE HARUKA OZORA 1/8,3900000,2020,5,1/8 Harukana Receive Haruka Ozora furyu scale-figure,1/8 Harukana Receive Haruka Ozora furyu scale-figure
2165,TO LOVE-RU DARKNESS GOLDEN DARKNESS SWIMSUIT VER.,4450000,2020,5,Swimsuit ver. Golden Darkness Union Creative To Love-Ru Darkness scale-figure,Swimsuit ver. Golden Darkness Union Creative To Love-Ru Darkness scale-figure
2166,THE RISING OF THE SHIELD HERO RAPHTALIA CHILDHOOD VER. 1/7,11000000,2020,5,Raphtalia PULCHRA 1/7 The Rising of the Shield Hero Childhood ver. scale-figure,Raphtalia PULCHRA 1/7 The Rising of the Shield Hero Childhood ver. scale-figure
2167,B-STYLE MOVIE KONOSUBA: GOD'S BLESSING ON THIS WONDERFUL WORLD! KURENAI DENSETSU DARKNESS BUNNY VER. 1/4,7600000,2020,5,Darkness FREEing KonoSuba Bunny Ver. 1/4 scale-figure,Darkness FREEing KonoSuba Bunny Ver. 1/4 scale-figure
2168,HATSUNE MIKU GT PROJECT RACING MIKU 2018 CHALLENGING TO THE TOP 1/7,4100000,2020,5,1/7 Hatsune Miku Racing Miku 2018 Aquamarine scale-figure,1/7 Hatsune Miku Racing Miku 2018 Aquamarine scale-figure
2169,ULTRAMAN RENA SAYAMA 1/7,4300000,2020,5,ULTRAMAN Rena Sayama 1/7 Hobby Max Japan scale-figure,ULTRAMAN Rena Sayama 1/7 Hobby Max Japan scale-figure
2170,MELON BOOKS WALL SCROLL AYAKA TACHIBANA ANOTHER COLOR VER. ILLUSTRATION BY PIROMIZU 1/6,5580000,2020,5,Ayaka Tachibana 1/6 Skytube scale-figure,Ayaka Tachibana 1/6 Skytube scale-figure
2171,SENREN BANKA MURASAME 1/7,4900000,2020,5,Broccoli Senren Banka Murasame 1/7 scale-figure,Broccoli Senren Banka Murasame 1/7 scale-figure
2172,B-STYLE CODE GEASS LELOUCH OF THE REBELLION C.C. BUNNY VER. 1/4,8750000,2020,5,Bunny Ver. FREEing C.C. Code Geass Lelouch of the Rebellion 1/4 scale-figure,Bunny Ver. FREEing C.C. Code Geass Lelouch of the Rebellion 1/4 scale-figure
2173,PERSONA 5 - TAKAMAKI ANNE - 1/7 - KAITOU VER.,5200000,2020,5,Persona 5 Kaitou Ver. 1/7 Amakuni Takamaki Anne scale-figure,Persona 5 Kaitou Ver. 1/7 Amakuni Takamaki Anne scale-figure
2174,"ONE PIECE - MONKEY D. LUFFY - PORTRAIT OF PIRATES ""SA-MAXIMUM"" - GEAR FOURTH, SNAKEMAN",8800000,2020,5,Gear Fourth Monkey D. Luffy MegaHouse One Piece scale-figure,Gear Fourth Monkey D. Luffy MegaHouse One Piece scale-figure
2175,ORIGINAL CHARACTER - CREATOR'S COLLECTION - MARIA - 1/4,8900000,2020,5,1/4 BINDing Maria scale-figure,1/4 BINDing Maria scale-figure
2176,ORIGINAL CHARACTER - CREATOR'S COLLECTION - LILY - 1/4,8900000,2020,5,BINDing 1/4 Lily scale-figure,BINDing 1/4 Lily scale-figure
2177,GOBLIN SLAYER HIGH ELF ARCHER 1/7,6900000,2020,5,Goblin Slayer High Elf Archer 1/7 Phat Company scale-figure,Goblin Slayer High Elf Archer 1/7 Phat Company scale-figure
2178,TO LOVE-RU DARKNESS YUI KOTEGAWA 1/6,3920000,2020,5,1/6 To Love-Ru Darkness Yui Kotegawa Max Factory scale-figure,1/6 To Love-Ru Darkness Yui Kotegawa Max Factory scale-figure
2179,TENTACLE AND WITCHES LILY RAMSES FUTABA 1/6,5520000,2020,5,Tentacle and Witches Lily Ramses Futaba 1/6 Mouse Unit scale-figure,Tentacle and Witches Lily Ramses Futaba 1/6 Mouse Unit scale-figure
2180,TENTACLE AND WITCHES LILY RAMSES FUTABA BIKYAKU MITSUKETA VER. 1/6,5520000,2020,5,1/6 Mouse Unit Tentacle and Witches Bikyaku Mitsuketa ver. Lily Ramses Futaba scale-figure,1/6 Mouse Unit Tentacle and Witches Bikyaku Mitsuketa ver. Lily Ramses Futaba scale-figure
2181,INDEXGIRLS INDEX-CHAN 1/6,5900000,2020,5,Daiki kogyo 1/6 scale-figure,Daiki kogyo 1/6 scale-figure
2182,ARTFX J DEVIL MAY CRY 5 NERO 1/8,6280000,2020,5,Devil May Cry 5 Nero 1/8 Kotobukiya scale-figure,Devil May Cry 5 Nero 1/8 Kotobukiya scale-figure
2183,ARTFX J DEVIL MAY CRY 5 DANTE 1/8,5300000,2020,5,Devil May Cry 5 Dante Kotobukiya 1/8 scale-figure,Devil May Cry 5 Dante Kotobukiya 1/8 scale-figure
2184,IS THE ORDER A RABBIT?? CHIYA (CAFE STYLE) 1/7,4580000,2020,5,1/7 Chiya Is the order a rabbit?? Plum scale-figure,1/7 Chiya Is the order a rabbit?? Plum scale-figure
2185,YUKI YUNA IS A HERO SONOKO NOGI 1/8,4880000,2020,5,Sonoko Nogi Chara-Ani 1/8 Yuki Yuna is a Hero scale-figure,Sonoko Nogi Chara-Ani 1/8 Yuki Yuna is a Hero scale-figure
2186,CHIE MASAMI ORIGINAL ILLUSTRATION CHINESE GIRL KOHARU 1/5,5680000,2020,5,Chie Masami 1/5 Koharu Daiki kogyo scale-figure,Chie Masami 1/5 Koharu Daiki kogyo scale-figure
2187,YAMA NO SUSUME 3RD SEASON HINATA (AUTUMN HIKE) 1/7,4380000,2020,5,1/7 Yama no Susume Hinata Plum scale-figure,1/7 Yama no Susume Hinata Plum scale-figure
2188,"HYPERDIMENSION NEPTUNIA ""NEPTUNE"" NESOBERI VER. 1/7",4350000,2020,5,Hyperdimension Neptunia Neptune PULCHRA Nesoberi ver. 1/7 scale-figure,Hyperdimension Neptunia Neptune PULCHRA Nesoberi ver. 1/7 scale-figure
